timestamp,model,example_length,target,prediction,correct
231539,BinarySubtreeLSTMClassifier,11,3,2,0
231539,BinarySubtreeLSTMClassifier,22,1,1,1
231539,BinarySubtreeLSTMClassifier,24,4,4,1
231539,BinarySubtreeLSTMClassifier,27,3,3,1
231539,BinarySubtreeLSTMClassifier,24,3,4,0
231539,BinarySubtreeLSTMClassifier,17,2,3,0
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,15,4,4,1
231539,BinarySubtreeLSTMClassifier,19,3,2,0
231539,BinarySubtreeLSTMClassifier,31,3,4,0
231539,BinarySubtreeLSTMClassifier,23,4,4,1
231539,BinarySubtreeLSTMClassifier,20,4,3,0
231539,BinarySubtreeLSTMClassifier,40,4,4,1
231539,BinarySubtreeLSTMClassifier,9,4,3,0
231539,BinarySubtreeLSTMClassifier,37,3,3,1
231539,BinarySubtreeLSTMClassifier,21,3,1,0
231539,BinarySubtreeLSTMClassifier,34,1,3,0
231539,BinarySubtreeLSTMClassifier,16,3,3,1
231539,BinarySubtreeLSTMClassifier,22,0,1,0
231539,BinarySubtreeLSTMClassifier,18,3,1,0
231539,BinarySubtreeLSTMClassifier,22,3,3,1
231539,BinarySubtreeLSTMClassifier,7,4,3,0
231539,BinarySubtreeLSTMClassifier,24,2,1,0
231539,BinarySubtreeLSTMClassifier,14,4,3,0
231539,BinarySubtreeLSTMClassifier,13,3,2,0
231539,BinarySubtreeLSTMClassifier,26,4,3,0
231539,BinarySubtreeLSTMClassifier,35,3,2,0
231539,BinarySubtreeLSTMClassifier,24,3,2,0
231539,BinarySubtreeLSTMClassifier,18,4,1,0
231539,BinarySubtreeLSTMClassifier,14,3,3,1
231539,BinarySubtreeLSTMClassifier,27,3,2,0
231539,BinarySubtreeLSTMClassifier,22,4,3,0
231539,BinarySubtreeLSTMClassifier,33,3,3,1
231539,BinarySubtreeLSTMClassifier,11,4,3,0
231539,BinarySubtreeLSTMClassifier,36,3,3,1
231539,BinarySubtreeLSTMClassifier,10,3,4,0
231539,BinarySubtreeLSTMClassifier,29,2,3,0
231539,BinarySubtreeLSTMClassifier,15,2,3,0
231539,BinarySubtreeLSTMClassifier,22,4,3,0
231539,BinarySubtreeLSTMClassifier,35,3,3,1
231539,BinarySubtreeLSTMClassifier,6,2,2,1
231539,BinarySubtreeLSTMClassifier,25,4,4,1
231539,BinarySubtreeLSTMClassifier,10,3,3,1
231539,BinarySubtreeLSTMClassifier,26,1,3,0
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,28,2,3,0
231539,BinarySubtreeLSTMClassifier,40,3,4,0
231539,BinarySubtreeLSTMClassifier,24,4,3,0
231539,BinarySubtreeLSTMClassifier,18,4,2,0
231539,BinarySubtreeLSTMClassifier,26,4,3,0
231539,BinarySubtreeLSTMClassifier,6,2,2,1
231539,BinarySubtreeLSTMClassifier,21,3,3,1
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,34,4,3,0
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,12,1,3,0
231539,BinarySubtreeLSTMClassifier,7,4,3,0
231539,BinarySubtreeLSTMClassifier,9,4,3,0
231539,BinarySubtreeLSTMClassifier,9,3,3,1
231539,BinarySubtreeLSTMClassifier,16,4,3,0
231539,BinarySubtreeLSTMClassifier,10,3,3,1
231539,BinarySubtreeLSTMClassifier,17,4,3,0
231539,BinarySubtreeLSTMClassifier,27,3,3,1
231539,BinarySubtreeLSTMClassifier,24,3,3,1
231539,BinarySubtreeLSTMClassifier,19,4,3,0
231539,BinarySubtreeLSTMClassifier,31,3,2,0
231539,BinarySubtreeLSTMClassifier,10,1,1,1
231539,BinarySubtreeLSTMClassifier,29,3,3,1
231539,BinarySubtreeLSTMClassifier,34,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,21,4,3,0
231539,BinarySubtreeLSTMClassifier,32,4,3,0
231539,BinarySubtreeLSTMClassifier,20,3,1,0
231539,BinarySubtreeLSTMClassifier,16,3,3,1
231539,BinarySubtreeLSTMClassifier,18,3,3,1
231539,BinarySubtreeLSTMClassifier,25,3,3,1
231539,BinarySubtreeLSTMClassifier,7,3,2,0
231539,BinarySubtreeLSTMClassifier,28,1,1,1
231539,BinarySubtreeLSTMClassifier,33,4,3,0
231539,BinarySubtreeLSTMClassifier,20,4,4,1
231539,BinarySubtreeLSTMClassifier,18,4,3,0
231539,BinarySubtreeLSTMClassifier,17,1,1,1
231539,BinarySubtreeLSTMClassifier,19,4,3,0
231539,BinarySubtreeLSTMClassifier,56,3,1,0
231539,BinarySubtreeLSTMClassifier,20,3,3,1
231539,BinarySubtreeLSTMClassifier,5,3,3,1
231539,BinarySubtreeLSTMClassifier,41,3,3,1
231539,BinarySubtreeLSTMClassifier,39,3,3,1
231539,BinarySubtreeLSTMClassifier,13,4,4,1
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,28,2,1,0
231539,BinarySubtreeLSTMClassifier,23,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,4,0
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,23,2,3,0
231539,BinarySubtreeLSTMClassifier,19,4,3,0
231539,BinarySubtreeLSTMClassifier,8,4,4,1
231539,BinarySubtreeLSTMClassifier,12,4,4,1
231539,BinarySubtreeLSTMClassifier,14,3,3,1
231539,BinarySubtreeLSTMClassifier,27,4,3,0
231539,BinarySubtreeLSTMClassifier,34,2,0,0
231539,BinarySubtreeLSTMClassifier,13,3,4,0
231539,BinarySubtreeLSTMClassifier,14,4,4,1
231539,BinarySubtreeLSTMClassifier,5,4,4,1
231539,BinarySubtreeLSTMClassifier,15,0,3,0
231539,BinarySubtreeLSTMClassifier,16,4,4,1
231539,BinarySubtreeLSTMClassifier,10,3,3,1
231539,BinarySubtreeLSTMClassifier,27,3,3,1
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,17,2,1,0
231539,BinarySubtreeLSTMClassifier,31,3,1,0
231539,BinarySubtreeLSTMClassifier,29,4,3,0
231539,BinarySubtreeLSTMClassifier,6,4,4,1
231539,BinarySubtreeLSTMClassifier,15,4,4,1
231539,BinarySubtreeLSTMClassifier,31,3,3,1
231539,BinarySubtreeLSTMClassifier,7,4,3,0
231539,BinarySubtreeLSTMClassifier,22,3,1,0
231539,BinarySubtreeLSTMClassifier,16,4,3,0
231539,BinarySubtreeLSTMClassifier,22,3,3,1
231539,BinarySubtreeLSTMClassifier,8,3,3,1
231539,BinarySubtreeLSTMClassifier,9,4,4,1
231539,BinarySubtreeLSTMClassifier,16,3,3,1
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,23,4,3,0
231539,BinarySubtreeLSTMClassifier,16,3,4,0
231539,BinarySubtreeLSTMClassifier,30,2,0,0
231539,BinarySubtreeLSTMClassifier,26,3,1,0
231539,BinarySubtreeLSTMClassifier,24,3,3,1
231539,BinarySubtreeLSTMClassifier,23,3,1,0
231539,BinarySubtreeLSTMClassifier,27,4,3,0
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,9,3,4,0
231539,BinarySubtreeLSTMClassifier,13,3,3,1
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,39,2,3,0
231539,BinarySubtreeLSTMClassifier,22,3,1,0
231539,BinarySubtreeLSTMClassifier,22,3,3,1
231539,BinarySubtreeLSTMClassifier,17,2,1,0
231539,BinarySubtreeLSTMClassifier,9,4,4,1
231539,BinarySubtreeLSTMClassifier,17,3,4,0
231539,BinarySubtreeLSTMClassifier,35,4,3,0
231539,BinarySubtreeLSTMClassifier,12,3,4,0
231539,BinarySubtreeLSTMClassifier,29,4,3,0
231539,BinarySubtreeLSTMClassifier,9,4,4,1
231539,BinarySubtreeLSTMClassifier,14,3,3,1
231539,BinarySubtreeLSTMClassifier,27,2,1,0
231539,BinarySubtreeLSTMClassifier,9,4,4,1
231539,BinarySubtreeLSTMClassifier,28,3,3,1
231539,BinarySubtreeLSTMClassifier,17,2,1,0
231539,BinarySubtreeLSTMClassifier,4,1,2,0
231539,BinarySubtreeLSTMClassifier,33,3,3,1
231539,BinarySubtreeLSTMClassifier,20,4,4,1
231539,BinarySubtreeLSTMClassifier,8,4,4,1
231539,BinarySubtreeLSTMClassifier,28,3,3,1
231539,BinarySubtreeLSTMClassifier,12,3,3,1
231539,BinarySubtreeLSTMClassifier,38,4,3,0
231539,BinarySubtreeLSTMClassifier,5,4,3,0
231539,BinarySubtreeLSTMClassifier,15,1,2,0
231539,BinarySubtreeLSTMClassifier,15,4,3,0
231539,BinarySubtreeLSTMClassifier,13,4,3,0
231539,BinarySubtreeLSTMClassifier,27,2,1,0
231539,BinarySubtreeLSTMClassifier,8,4,3,0
231539,BinarySubtreeLSTMClassifier,15,4,4,1
231539,BinarySubtreeLSTMClassifier,25,3,3,1
231539,BinarySubtreeLSTMClassifier,31,4,4,1
231539,BinarySubtreeLSTMClassifier,24,2,3,0
231539,BinarySubtreeLSTMClassifier,12,4,3,0
231539,BinarySubtreeLSTMClassifier,43,3,3,1
231539,BinarySubtreeLSTMClassifier,7,1,2,0
231539,BinarySubtreeLSTMClassifier,8,2,3,0
231539,BinarySubtreeLSTMClassifier,14,4,3,0
231539,BinarySubtreeLSTMClassifier,32,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,8,2,2,1
231539,BinarySubtreeLSTMClassifier,14,3,4,0
231539,BinarySubtreeLSTMClassifier,11,4,4,1
231539,BinarySubtreeLSTMClassifier,32,2,1,0
231539,BinarySubtreeLSTMClassifier,21,3,3,1
231539,BinarySubtreeLSTMClassifier,33,3,4,0
231539,BinarySubtreeLSTMClassifier,25,4,3,0
231539,BinarySubtreeLSTMClassifier,21,2,3,0
231539,BinarySubtreeLSTMClassifier,13,4,4,1
231539,BinarySubtreeLSTMClassifier,12,3,4,0
231539,BinarySubtreeLSTMClassifier,29,2,3,0
231539,BinarySubtreeLSTMClassifier,17,2,3,0
231539,BinarySubtreeLSTMClassifier,13,3,3,1
231539,BinarySubtreeLSTMClassifier,32,3,3,1
231539,BinarySubtreeLSTMClassifier,15,1,2,0
231539,BinarySubtreeLSTMClassifier,4,2,2,1
231539,BinarySubtreeLSTMClassifier,38,3,3,1
231539,BinarySubtreeLSTMClassifier,18,4,4,1
231539,BinarySubtreeLSTMClassifier,23,4,3,0
231539,BinarySubtreeLSTMClassifier,31,4,3,0
231539,BinarySubtreeLSTMClassifier,20,2,3,0
231539,BinarySubtreeLSTMClassifier,14,4,3,0
231539,BinarySubtreeLSTMClassifier,19,3,4,0
231539,BinarySubtreeLSTMClassifier,38,4,3,0
231539,BinarySubtreeLSTMClassifier,12,3,1,0
231539,BinarySubtreeLSTMClassifier,29,2,3,0
231539,BinarySubtreeLSTMClassifier,20,2,1,0
231539,BinarySubtreeLSTMClassifier,37,4,3,0
231539,BinarySubtreeLSTMClassifier,23,4,3,0
231539,BinarySubtreeLSTMClassifier,30,3,3,1
231539,BinarySubtreeLSTMClassifier,5,4,4,1
231539,BinarySubtreeLSTMClassifier,25,2,1,0
231539,BinarySubtreeLSTMClassifier,11,4,3,0
231539,BinarySubtreeLSTMClassifier,18,4,3,0
231539,BinarySubtreeLSTMClassifier,36,3,1,0
231539,BinarySubtreeLSTMClassifier,23,4,1,0
231539,BinarySubtreeLSTMClassifier,27,3,1,0
231539,BinarySubtreeLSTMClassifier,9,3,3,1
231539,BinarySubtreeLSTMClassifier,16,4,3,0
231539,BinarySubtreeLSTMClassifier,37,4,1,0
231539,BinarySubtreeLSTMClassifier,26,3,3,1
231539,BinarySubtreeLSTMClassifier,27,4,3,0
231539,BinarySubtreeLSTMClassifier,11,4,3,0
231539,BinarySubtreeLSTMClassifier,17,2,2,1
231539,BinarySubtreeLSTMClassifier,27,4,3,0
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,8,3,2,0
231539,BinarySubtreeLSTMClassifier,9,1,1,1
231539,BinarySubtreeLSTMClassifier,14,4,2,0
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,18,4,3,0
231539,BinarySubtreeLSTMClassifier,18,4,4,1
231539,BinarySubtreeLSTMClassifier,22,4,1,0
231539,BinarySubtreeLSTMClassifier,8,4,4,1
231539,BinarySubtreeLSTMClassifier,19,4,3,0
231539,BinarySubtreeLSTMClassifier,27,3,1,0
231539,BinarySubtreeLSTMClassifier,26,3,1,0
231539,BinarySubtreeLSTMClassifier,27,1,1,1
231539,BinarySubtreeLSTMClassifier,17,4,4,1
231539,BinarySubtreeLSTMClassifier,42,2,1,0
231539,BinarySubtreeLSTMClassifier,23,2,1,0
231539,BinarySubtreeLSTMClassifier,18,3,2,0
231539,BinarySubtreeLSTMClassifier,18,3,2,0
231539,BinarySubtreeLSTMClassifier,13,3,3,1
231539,BinarySubtreeLSTMClassifier,4,2,2,1
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,42,3,3,1
231539,BinarySubtreeLSTMClassifier,21,2,3,0
231539,BinarySubtreeLSTMClassifier,18,3,2,0
231539,BinarySubtreeLSTMClassifier,7,2,2,1
231539,BinarySubtreeLSTMClassifier,17,4,3,0
231539,BinarySubtreeLSTMClassifier,28,4,3,0
231539,BinarySubtreeLSTMClassifier,19,2,1,0
231539,BinarySubtreeLSTMClassifier,7,2,2,1
231539,BinarySubtreeLSTMClassifier,21,2,3,0
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,13,4,3,0
231539,BinarySubtreeLSTMClassifier,8,3,3,1
231539,BinarySubtreeLSTMClassifier,6,4,3,0
231539,BinarySubtreeLSTMClassifier,9,3,3,1
231539,BinarySubtreeLSTMClassifier,14,4,3,0
231539,BinarySubtreeLSTMClassifier,10,4,3,0
231539,BinarySubtreeLSTMClassifier,22,4,3,0
231539,BinarySubtreeLSTMClassifier,27,3,2,0
231539,BinarySubtreeLSTMClassifier,9,4,4,1
231539,BinarySubtreeLSTMClassifier,11,1,2,0
231539,BinarySubtreeLSTMClassifier,15,4,4,1
231539,BinarySubtreeLSTMClassifier,26,3,3,1
231539,BinarySubtreeLSTMClassifier,13,3,1,0
231539,BinarySubtreeLSTMClassifier,17,4,4,1
231539,BinarySubtreeLSTMClassifier,9,3,1,0
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,31,3,1,0
231539,BinarySubtreeLSTMClassifier,27,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,25,3,3,1
231539,BinarySubtreeLSTMClassifier,15,2,1,0
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,28,1,1,1
231539,BinarySubtreeLSTMClassifier,20,2,2,1
231539,BinarySubtreeLSTMClassifier,8,4,4,1
231539,BinarySubtreeLSTMClassifier,27,3,3,1
231539,BinarySubtreeLSTMClassifier,11,4,2,0
231539,BinarySubtreeLSTMClassifier,44,4,3,0
231539,BinarySubtreeLSTMClassifier,10,4,3,0
231539,BinarySubtreeLSTMClassifier,5,3,2,0
231539,BinarySubtreeLSTMClassifier,12,3,4,0
231539,BinarySubtreeLSTMClassifier,19,2,1,0
231539,BinarySubtreeLSTMClassifier,23,3,3,1
231539,BinarySubtreeLSTMClassifier,11,3,3,1
231539,BinarySubtreeLSTMClassifier,41,4,3,0
231539,BinarySubtreeLSTMClassifier,34,3,4,0
231539,BinarySubtreeLSTMClassifier,24,4,4,1
231539,BinarySubtreeLSTMClassifier,11,4,4,1
231539,BinarySubtreeLSTMClassifier,25,4,1,0
231539,BinarySubtreeLSTMClassifier,38,4,3,0
231539,BinarySubtreeLSTMClassifier,5,4,3,0
231539,BinarySubtreeLSTMClassifier,9,3,2,0
231539,BinarySubtreeLSTMClassifier,16,4,1,0
231539,BinarySubtreeLSTMClassifier,36,4,4,1
231539,BinarySubtreeLSTMClassifier,26,4,1,0
231539,BinarySubtreeLSTMClassifier,35,2,3,0
231539,BinarySubtreeLSTMClassifier,7,3,3,1
231539,BinarySubtreeLSTMClassifier,21,3,3,1
231539,BinarySubtreeLSTMClassifier,34,4,1,0
231539,BinarySubtreeLSTMClassifier,17,2,3,0
231539,BinarySubtreeLSTMClassifier,8,4,4,1
231539,BinarySubtreeLSTMClassifier,24,4,3,0
231539,BinarySubtreeLSTMClassifier,15,4,3,0
231539,BinarySubtreeLSTMClassifier,8,1,2,0
231539,BinarySubtreeLSTMClassifier,15,3,3,1
231539,BinarySubtreeLSTMClassifier,26,3,3,1
231539,BinarySubtreeLSTMClassifier,27,4,3,0
231539,BinarySubtreeLSTMClassifier,6,4,3,0
231539,BinarySubtreeLSTMClassifier,18,4,4,1
231539,BinarySubtreeLSTMClassifier,26,3,4,0
231539,BinarySubtreeLSTMClassifier,12,4,3,0
231539,BinarySubtreeLSTMClassifier,19,4,3,0
231539,BinarySubtreeLSTMClassifier,31,4,3,0
231539,BinarySubtreeLSTMClassifier,11,3,3,1
231539,BinarySubtreeLSTMClassifier,24,3,3,1
231539,BinarySubtreeLSTMClassifier,13,3,3,1
231539,BinarySubtreeLSTMClassifier,20,4,4,1
231539,BinarySubtreeLSTMClassifier,8,3,3,1
231539,BinarySubtreeLSTMClassifier,25,4,4,1
231539,BinarySubtreeLSTMClassifier,27,3,1,0
231539,BinarySubtreeLSTMClassifier,29,4,3,0
231539,BinarySubtreeLSTMClassifier,23,3,0,0
231539,BinarySubtreeLSTMClassifier,13,3,3,1
231539,BinarySubtreeLSTMClassifier,11,3,3,1
231539,BinarySubtreeLSTMClassifier,6,4,4,1
231539,BinarySubtreeLSTMClassifier,11,4,4,1
231539,BinarySubtreeLSTMClassifier,5,2,2,1
231539,BinarySubtreeLSTMClassifier,8,4,3,0
231539,BinarySubtreeLSTMClassifier,28,1,3,0
231539,BinarySubtreeLSTMClassifier,24,3,2,0
231539,BinarySubtreeLSTMClassifier,29,2,3,0
231539,BinarySubtreeLSTMClassifier,48,3,3,1
231539,BinarySubtreeLSTMClassifier,14,4,1,0
231539,BinarySubtreeLSTMClassifier,12,4,3,0
231539,BinarySubtreeLSTMClassifier,21,4,4,1
231539,BinarySubtreeLSTMClassifier,16,3,3,1
231539,BinarySubtreeLSTMClassifier,21,3,3,1
231539,BinarySubtreeLSTMClassifier,28,3,3,1
231539,BinarySubtreeLSTMClassifier,9,3,3,1
231539,BinarySubtreeLSTMClassifier,10,4,3,0
231539,BinarySubtreeLSTMClassifier,20,1,0,0
231539,BinarySubtreeLSTMClassifier,7,3,3,1
231539,BinarySubtreeLSTMClassifier,22,4,3,0
231539,BinarySubtreeLSTMClassifier,20,4,4,1
231539,BinarySubtreeLSTMClassifier,10,4,3,0
231539,BinarySubtreeLSTMClassifier,33,2,1,0
231539,BinarySubtreeLSTMClassifier,36,3,1,0
231539,BinarySubtreeLSTMClassifier,17,2,2,1
231539,BinarySubtreeLSTMClassifier,28,3,1,0
231539,BinarySubtreeLSTMClassifier,26,2,2,1
231539,BinarySubtreeLSTMClassifier,24,3,1,0
231539,BinarySubtreeLSTMClassifier,21,4,1,0
231539,BinarySubtreeLSTMClassifier,8,1,2,0
231539,BinarySubtreeLSTMClassifier,25,4,3,0
231539,BinarySubtreeLSTMClassifier,22,4,3,0
231539,BinarySubtreeLSTMClassifier,27,4,4,1
231539,BinarySubtreeLSTMClassifier,25,4,3,0
231539,BinarySubtreeLSTMClassifier,23,2,1,0
231539,BinarySubtreeLSTMClassifier,34,2,1,0
231539,BinarySubtreeLSTMClassifier,22,4,4,1
231539,BinarySubtreeLSTMClassifier,18,1,1,1
231539,BinarySubtreeLSTMClassifier,18,3,3,1
231539,BinarySubtreeLSTMClassifier,26,4,3,0
231539,BinarySubtreeLSTMClassifier,23,4,3,0
231539,BinarySubtreeLSTMClassifier,26,3,3,1
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,16,3,3,1
231539,BinarySubtreeLSTMClassifier,23,2,2,1
231539,BinarySubtreeLSTMClassifier,23,4,4,1
231539,BinarySubtreeLSTMClassifier,31,4,3,0
231539,BinarySubtreeLSTMClassifier,8,2,1,0
231539,BinarySubtreeLSTMClassifier,32,4,3,0
231539,BinarySubtreeLSTMClassifier,30,4,3,0
231539,BinarySubtreeLSTMClassifier,14,4,4,1
231539,BinarySubtreeLSTMClassifier,18,3,2,0
231539,BinarySubtreeLSTMClassifier,21,4,4,1
231539,BinarySubtreeLSTMClassifier,29,2,1,0
231539,BinarySubtreeLSTMClassifier,30,4,4,1
231539,BinarySubtreeLSTMClassifier,24,3,3,1
231539,BinarySubtreeLSTMClassifier,10,3,3,1
231539,BinarySubtreeLSTMClassifier,15,4,3,0
231539,BinarySubtreeLSTMClassifier,19,3,3,1
231539,BinarySubtreeLSTMClassifier,5,4,4,1
231539,BinarySubtreeLSTMClassifier,22,4,3,0
231539,BinarySubtreeLSTMClassifier,35,4,1,0
231539,BinarySubtreeLSTMClassifier,25,3,1,0
231539,BinarySubtreeLSTMClassifier,26,3,1,0
231539,BinarySubtreeLSTMClassifier,8,0,0,1
231539,BinarySubtreeLSTMClassifier,24,3,2,0
231539,BinarySubtreeLSTMClassifier,11,3,3,1
231539,BinarySubtreeLSTMClassifier,25,3,3,1
231539,BinarySubtreeLSTMClassifier,14,2,3,0
231539,BinarySubtreeLSTMClassifier,5,2,2,1
231539,BinarySubtreeLSTMClassifier,22,2,3,0
231539,BinarySubtreeLSTMClassifier,5,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,24,3,3,1
231539,BinarySubtreeLSTMClassifier,26,3,2,0
231539,BinarySubtreeLSTMClassifier,23,4,4,1
231539,BinarySubtreeLSTMClassifier,22,3,1,0
231539,BinarySubtreeLSTMClassifier,32,4,3,0
231539,BinarySubtreeLSTMClassifier,13,3,3,1
231539,BinarySubtreeLSTMClassifier,21,3,1,0
231539,BinarySubtreeLSTMClassifier,33,3,4,0
231539,BinarySubtreeLSTMClassifier,17,4,3,0
231539,BinarySubtreeLSTMClassifier,7,3,3,1
231539,BinarySubtreeLSTMClassifier,28,3,3,1
231539,BinarySubtreeLSTMClassifier,17,3,3,1
231539,BinarySubtreeLSTMClassifier,7,3,3,1
231539,BinarySubtreeLSTMClassifier,9,3,3,1
231539,BinarySubtreeLSTMClassifier,18,4,4,1
231539,BinarySubtreeLSTMClassifier,12,3,3,1
231539,BinarySubtreeLSTMClassifier,10,3,3,1
231539,BinarySubtreeLSTMClassifier,39,2,3,0
231539,BinarySubtreeLSTMClassifier,10,2,3,0
231539,BinarySubtreeLSTMClassifier,28,2,1,0
231539,BinarySubtreeLSTMClassifier,20,3,3,1
231539,BinarySubtreeLSTMClassifier,15,4,4,1
231539,BinarySubtreeLSTMClassifier,20,4,1,0
231539,BinarySubtreeLSTMClassifier,13,4,3,0
