,timestamp,model,example_length,target,prediction,correct
135,142234,CBOW,10,3,3,1
136,142234,CBOW,17,4,2,0
137,142234,CBOW,27,3,2,0
138,142234,CBOW,24,3,3,1
139,142234,CBOW,19,4,2,0
140,142234,CBOW,31,3,3,1
141,142234,CBOW,10,1,2,0
142,142234,CBOW,29,3,3,1
143,142234,CBOW,34,3,2,0
144,142234,CBOW,17,3,2,0
145,142234,CBOW,15,3,3,1
146,142234,CBOW,21,4,3,0
147,142234,CBOW,32,4,3,0
148,142234,CBOW,20,3,2,0
149,142234,CBOW,16,3,4,0
150,142234,CBOW,18,3,1,0
151,142234,CBOW,25,3,3,1
152,142234,CBOW,7,3,2,0
153,142234,CBOW,28,1,3,0
154,142234,CBOW,33,4,3,0
155,142234,CBOW,20,4,3,0
156,142234,CBOW,18,4,4,1
157,142234,CBOW,17,1,1,1
158,142234,CBOW,19,4,4,1
159,142234,CBOW,56,3,2,0
160,142234,CBOW,20,3,3,1
161,142234,CBOW,5,3,3,1
162,142234,CBOW,41,3,3,1
163,142234,CBOW,39,3,1,0
164,142234,CBOW,13,4,4,1
165,142234,CBOW,19,3,3,1
166,142234,CBOW,28,2,3,0
167,142234,CBOW,23,3,2,0
168,142234,CBOW,17,3,3,1
169,142234,CBOW,17,3,4,0
170,142234,CBOW,15,3,4,0
171,142234,CBOW,23,2,4,0
172,142234,CBOW,19,4,0,0
173,142234,CBOW,8,4,4,1
174,142234,CBOW,12,4,3,0
175,142234,CBOW,14,3,3,1
176,142234,CBOW,27,4,4,1
177,142234,CBOW,34,2,1,0
178,142234,CBOW,13,3,2,0
179,142234,CBOW,14,4,4,1
180,142234,CBOW,5,4,4,1
181,142234,CBOW,15,0,3,0
182,142234,CBOW,16,4,4,1
183,142234,CBOW,10,3,4,0
184,142234,CBOW,27,3,2,0
185,142234,CBOW,19,3,2,0
186,142234,CBOW,17,2,2,1
187,142234,CBOW,31,3,2,0
188,142234,CBOW,29,4,3,0
189,142234,CBOW,6,4,4,1
190,142234,CBOW,15,4,3,0
191,142234,CBOW,31,3,3,1
192,142234,CBOW,7,4,3,0
193,142234,CBOW,22,3,3,1
194,142234,CBOW,16,4,3,0
195,142234,CBOW,22,3,2,0
196,142234,CBOW,8,3,4,0
197,142234,CBOW,9,4,4,1
198,142234,CBOW,16,3,3,1
199,142234,CBOW,15,3,2,0
200,142234,CBOW,23,4,3,0
201,142234,CBOW,16,3,3,1
202,142234,CBOW,30,2,2,1
203,142234,CBOW,26,3,3,1
204,142234,CBOW,24,3,2,0
205,142234,CBOW,23,3,2,0
206,142234,CBOW,27,4,3,0
207,142234,CBOW,19,3,4,0
208,142234,CBOW,15,3,1,0
209,142234,CBOW,9,3,4,0
210,142234,CBOW,13,3,3,1
211,142234,CBOW,15,3,2,0
212,142234,CBOW,39,2,3,0
213,142234,CBOW,22,3,2,0
214,142234,CBOW,22,3,3,1
215,142234,CBOW,17,2,1,0
216,142234,CBOW,9,4,4,1
217,142234,CBOW,17,3,4,0
218,142234,CBOW,35,4,3,0
219,142234,CBOW,12,3,3,1
220,142234,CBOW,29,4,3,0
221,142234,CBOW,9,4,4,1
222,142234,CBOW,14,3,2,0
223,142234,CBOW,27,2,3,0
224,142234,CBOW,9,4,4,1
225,142234,CBOW,28,3,3,1
226,142234,CBOW,17,2,3,0
227,142234,CBOW,4,1,2,0
228,142234,CBOW,33,3,3,1
229,142234,CBOW,20,4,2,0
230,142234,CBOW,8,4,3,0
231,142234,CBOW,28,3,3,1
232,142234,CBOW,12,3,3,1
233,142234,CBOW,38,4,3,0
234,142234,CBOW,5,4,3,0
235,142234,CBOW,15,1,1,1
236,142234,CBOW,15,4,3,0
237,142234,CBOW,13,4,3,0
238,142234,CBOW,27,2,3,0
239,142234,CBOW,8,4,3,0
240,142234,CBOW,15,4,4,1
241,142234,CBOW,25,3,4,0
242,142234,CBOW,31,4,4,1
243,142234,CBOW,24,2,1,0
244,142234,CBOW,12,4,4,1
245,142234,CBOW,43,3,2,0
246,142234,CBOW,7,1,1,1
247,142234,CBOW,8,2,2,1
248,142234,CBOW,14,4,3,0
249,142234,CBOW,32,3,1,0
250,142234,CBOW,17,3,3,1
251,142234,CBOW,8,2,2,1
252,142234,CBOW,14,3,3,1
253,142234,CBOW,11,4,1,0
254,142234,CBOW,32,2,1,0
255,142234,CBOW,21,3,2,0
256,142234,CBOW,33,3,4,0
257,142234,CBOW,25,4,4,1
258,142234,CBOW,21,2,2,1
259,142234,CBOW,13,4,3,0
260,142234,CBOW,12,3,3,1
261,142234,CBOW,29,2,3,0
262,142234,CBOW,17,2,2,1
263,142234,CBOW,13,3,4,0
264,142234,CBOW,32,3,2,0
265,142234,CBOW,15,1,2,0
266,142234,CBOW,4,2,3,0
267,142234,CBOW,38,3,3,1
268,142234,CBOW,18,4,2,0
269,142234,CBOW,23,4,3,0
270,142234,CBOW,31,4,3,0
271,142234,CBOW,20,2,2,1
272,142234,CBOW,14,4,3,0
273,142234,CBOW,19,3,4,0
274,142234,CBOW,38,4,4,1
275,142234,CBOW,12,3,3,1
276,142234,CBOW,29,2,3,0
277,142234,CBOW,20,2,1,0
278,142234,CBOW,37,4,1,0
279,142234,CBOW,23,4,4,1
280,142234,CBOW,30,3,2,0
281,142234,CBOW,5,4,3,0
282,142234,CBOW,25,2,3,0
283,142234,CBOW,11,4,4,1
284,142234,CBOW,18,4,3,0
285,142234,CBOW,36,3,3,1
286,142234,CBOW,23,4,3,0
287,142234,CBOW,27,3,2,0
288,142234,CBOW,9,3,2,0
289,142234,CBOW,16,4,3,0
290,142234,CBOW,37,4,1,0
291,142234,CBOW,26,3,3,1
292,142234,CBOW,27,4,2,0
293,142234,CBOW,11,4,3,0
294,142234,CBOW,17,2,3,0
295,142234,CBOW,27,4,2,0
296,142234,CBOW,19,3,3,1
297,142234,CBOW,8,3,4,0
298,142234,CBOW,9,1,1,1
299,142234,CBOW,14,4,3,0
300,142234,CBOW,19,3,2,0
301,142234,CBOW,18,4,1,0
302,142234,CBOW,18,4,4,1
303,142234,CBOW,22,4,3,0
304,142234,CBOW,8,4,4,1
305,142234,CBOW,19,4,3,0
306,142234,CBOW,27,3,1,0
307,142234,CBOW,26,3,4,0
308,142234,CBOW,27,1,2,0
309,142234,CBOW,17,4,4,1
310,142234,CBOW,42,2,2,1
311,142234,CBOW,23,2,2,1
312,142234,CBOW,18,3,2,0
313,142234,CBOW,18,3,3,1
314,142234,CBOW,13,3,3,1
315,142234,CBOW,4,2,2,1
316,142234,CBOW,19,3,3,1
317,142234,CBOW,17,3,3,1
318,142234,CBOW,42,3,4,0
319,142234,CBOW,21,2,3,0
320,142234,CBOW,18,3,1,0
321,142234,CBOW,7,2,3,0
322,142234,CBOW,17,4,3,0
323,142234,CBOW,28,4,4,1
324,142234,CBOW,19,2,2,1
325,142234,CBOW,7,2,4,0
326,142234,CBOW,21,2,4,0
327,142234,CBOW,17,3,3,1
328,142234,CBOW,13,4,3,0
329,142234,CBOW,8,3,4,0
330,142234,CBOW,6,4,2,0
331,142234,CBOW,9,3,1,0
332,142234,CBOW,14,4,4,1
333,142234,CBOW,10,4,3,0
334,142234,CBOW,22,4,4,1
335,142234,CBOW,27,3,1,0
336,142234,CBOW,9,4,3,0
337,142234,CBOW,11,1,1,1
338,142234,CBOW,15,4,4,1
339,142234,CBOW,26,3,1,0
340,142234,CBOW,13,3,2,0
341,142234,CBOW,17,4,2,0
342,142234,CBOW,9,3,1,0
343,142234,CBOW,17,3,1,0
344,142234,CBOW,31,3,3,1
345,142234,CBOW,27,3,3,1
346,142234,CBOW,17,3,3,1
347,142234,CBOW,25,3,2,0
348,142234,CBOW,15,2,1,0
349,142234,CBOW,19,3,3,1
350,142234,CBOW,28,1,2,0
351,142234,CBOW,20,2,2,1
352,142234,CBOW,8,4,3,0
353,142234,CBOW,27,3,3,1
354,142234,CBOW,11,4,4,1
355,142234,CBOW,44,4,3,0
356,142234,CBOW,10,4,3,0
357,142234,CBOW,5,3,1,0
358,142234,CBOW,12,3,4,0
359,142234,CBOW,19,2,2,1
360,142234,CBOW,23,3,4,0
361,142234,CBOW,11,3,3,1
362,142234,CBOW,41,4,4,1
363,142234,CBOW,34,3,2,0
364,142234,CBOW,24,4,3,0
365,142234,CBOW,11,4,3,0
366,142234,CBOW,25,4,2,0
367,142234,CBOW,38,4,1,0
368,142234,CBOW,5,4,3,0
369,142234,CBOW,9,3,0,0
370,142234,CBOW,16,4,4,1
371,142234,CBOW,36,4,4,1
372,142234,CBOW,26,4,3,0
373,142234,CBOW,35,2,2,1
374,142234,CBOW,7,3,3,1
375,142234,CBOW,21,3,4,0
376,142234,CBOW,34,4,0,0
377,142234,CBOW,17,2,2,1
378,142234,CBOW,8,4,3,0
379,142234,CBOW,24,4,4,1
380,142234,CBOW,15,4,4,1
381,142234,CBOW,8,1,2,0
382,142234,CBOW,15,3,3,1
383,142234,CBOW,26,3,3,1
384,142234,CBOW,27,4,4,1
385,142234,CBOW,6,4,1,0
386,142234,CBOW,18,4,3,0
387,142234,CBOW,26,3,3,1
388,142234,CBOW,12,4,4,1
389,142234,CBOW,19,4,3,0
390,142234,CBOW,31,4,4,1
391,142234,CBOW,11,3,2,0
392,142234,CBOW,24,3,3,1
393,142234,CBOW,13,3,3,1
394,142234,CBOW,20,4,4,1
395,142234,CBOW,8,3,4,0
396,142234,CBOW,25,4,3,0
397,142234,CBOW,27,3,3,1
398,142234,CBOW,29,4,1,0
399,142234,CBOW,23,3,2,0
400,142234,CBOW,13,3,4,0
401,142234,CBOW,11,3,3,1
402,142234,CBOW,6,4,4,1
403,142234,CBOW,11,4,4,1
404,142234,CBOW,5,2,3,0
405,142234,CBOW,8,4,3,0
406,142234,CBOW,28,1,1,1
407,142234,CBOW,24,3,2,0
408,142234,CBOW,29,2,2,1
409,142234,CBOW,48,3,1,0
410,142234,CBOW,14,4,1,0
411,142234,CBOW,12,4,3,0
412,142234,CBOW,21,4,2,0
413,142234,CBOW,16,3,3,1
414,142234,CBOW,21,3,3,1
415,142234,CBOW,28,3,3,1
416,142234,CBOW,9,3,2,0
417,142234,CBOW,10,4,4,1
418,142234,CBOW,20,1,1,1
419,142234,CBOW,7,3,3,1
420,142234,CBOW,22,4,0,0
421,142234,CBOW,20,4,4,1
422,142234,CBOW,10,4,4,1
423,142234,CBOW,33,2,3,0
424,142234,CBOW,36,3,2,0
425,142234,CBOW,17,2,2,1
426,142234,CBOW,28,3,3,1
427,142234,CBOW,26,2,1,0
428,142234,CBOW,24,3,1,0
429,142234,CBOW,21,4,2,0
430,142234,CBOW,8,1,3,0
431,142234,CBOW,25,4,4,1
432,142234,CBOW,22,4,2,0
433,142234,CBOW,27,4,4,1
434,142234,CBOW,25,4,4,1
435,142234,CBOW,23,2,2,1
436,142234,CBOW,34,2,1,0
437,142234,CBOW,22,4,4,1
438,142234,CBOW,18,1,2,0
439,142234,CBOW,18,3,3,1
440,142234,CBOW,26,4,0,0
441,142234,CBOW,23,4,3,0
442,142234,CBOW,26,3,3,1
443,142234,CBOW,19,3,1,0
444,142234,CBOW,16,3,2,0
445,142234,CBOW,23,2,2,1
446,142234,CBOW,23,4,2,0
447,142234,CBOW,31,4,3,0
448,142234,CBOW,8,2,2,1
449,142234,CBOW,32,4,2,0
450,142234,CBOW,30,4,3,0
451,142234,CBOW,14,4,3,0
452,142234,CBOW,18,3,2,0
453,142234,CBOW,21,4,3,0
454,142234,CBOW,29,2,2,1
455,142234,CBOW,30,4,4,1
456,142234,CBOW,24,3,3,1
457,142234,CBOW,10,3,3,1
458,142234,CBOW,15,4,4,1
459,142234,CBOW,19,3,3,1
460,142234,CBOW,5,4,4,1
461,142234,CBOW,22,4,3,0
462,142234,CBOW,35,4,3,0
463,142234,CBOW,25,3,3,1
464,142234,CBOW,26,3,1,0
465,142234,CBOW,8,0,0,1
466,142234,CBOW,24,3,3,1
467,142234,CBOW,11,3,3,1
468,142234,CBOW,25,3,3,1
469,142234,CBOW,14,2,2,1
470,142234,CBOW,5,2,3,0
471,142234,CBOW,22,2,1,0
472,142234,CBOW,5,3,1,0
473,142234,CBOW,17,3,3,1
474,142234,CBOW,24,3,1,0
475,142234,CBOW,26,3,3,1
476,142234,CBOW,23,4,3,0
477,142234,CBOW,22,3,2,0
478,142234,CBOW,32,4,2,0
479,142234,CBOW,13,3,4,0
480,142234,CBOW,21,3,2,0
481,142234,CBOW,33,3,4,0
482,142234,CBOW,17,4,2,0
483,142234,CBOW,7,3,3,1
484,142234,CBOW,28,3,2,0
485,142234,CBOW,17,3,4,0
486,142234,CBOW,7,3,3,1
487,142234,CBOW,9,3,2,0
488,142234,CBOW,18,4,3,0
489,142234,CBOW,12,3,4,0
490,142234,CBOW,10,3,4,0
491,142234,CBOW,39,2,3,0
492,142234,CBOW,10,2,1,0
493,142234,CBOW,28,2,3,0
494,142234,CBOW,20,3,1,0
495,142234,CBOW,15,4,0,0
496,142234,CBOW,20,4,2,0
497,142234,CBOW,13,4,2,0
498,142234,CBOW,29,4,2,0
499,142234,CBOW,15,2,3,0
500,142234,CBOW,11,4,4,1
501,142234,CBOW,18,3,3,1
502,142234,CBOW,19,3,3,1
503,142234,CBOW,26,4,4,1
504,142234,CBOW,18,3,3,1
505,142234,CBOW,15,3,3,1
506,142234,CBOW,21,4,4,1
507,142234,CBOW,16,3,3,1
508,142234,CBOW,35,4,3,0
509,142234,CBOW,25,4,4,1
510,142234,CBOW,15,3,4,0
511,142234,CBOW,30,2,3,0
512,142234,CBOW,16,3,3,1
513,142234,CBOW,22,3,3,1
514,142234,CBOW,18,4,0,0
515,142234,CBOW,29,3,2,0
516,142234,CBOW,14,2,4,0
517,142234,CBOW,23,1,2,0
518,142234,CBOW,31,3,1,0
519,142234,CBOW,43,0,2,0
520,142234,CBOW,20,4,2,0
521,142234,CBOW,23,2,1,0
522,142234,CBOW,20,4,3,0
523,142234,CBOW,8,3,3,1
524,142234,CBOW,31,3,1,0
525,142234,CBOW,31,3,4,0
526,142234,CBOW,22,3,3,1
527,142234,CBOW,33,3,4,0
528,142234,CBOW,5,3,3,1
529,142234,CBOW,8,2,2,1
530,142234,CBOW,19,4,4,1
531,142234,CBOW,32,4,3,0
532,142234,CBOW,25,3,4,0
533,142234,CBOW,12,3,4,0
534,142234,CBOW,16,1,1,1
535,142234,CBOW,18,3,3,1
536,142234,CBOW,26,3,3,1
537,142234,CBOW,17,3,3,1
538,142234,CBOW,8,4,2,0
539,142234,CBOW,21,4,4,1
540,142234,CBOW,23,4,3,0
541,142234,CBOW,17,4,3,0
542,142234,CBOW,17,2,2,1
543,142234,CBOW,2,2,4,0
544,142234,CBOW,16,4,3,0
545,142234,CBOW,32,3,2,0
546,142234,CBOW,11,3,4,0
547,142234,CBOW,12,3,3,1
548,142234,CBOW,6,4,2,0
549,142234,CBOW,26,1,1,1
550,142234,CBOW,12,2,3,0
551,142234,CBOW,14,2,2,1
552,142234,CBOW,24,4,3,0
553,142234,CBOW,21,3,4,0
554,142234,CBOW,13,3,3,1
555,142234,CBOW,24,3,3,1
556,142234,CBOW,21,1,2,0
557,142234,CBOW,18,2,3,0
558,142234,CBOW,2,2,2,1
559,142234,CBOW,17,3,0,0
560,142234,CBOW,11,4,3,0
561,142234,CBOW,25,4,3,0
562,142234,CBOW,26,3,1,0
563,142234,CBOW,22,3,2,0
564,142234,CBOW,6,1,3,0
565,142234,CBOW,8,3,2,0
566,142234,CBOW,16,3,3,1
567,142234,CBOW,26,3,3,1
568,142234,CBOW,21,2,2,1
569,142234,CBOW,27,3,3,1
570,142234,CBOW,33,4,3,0
571,142234,CBOW,33,2,2,1
572,142234,CBOW,22,3,3,1
573,142234,CBOW,5,4,4,1
574,142234,CBOW,13,3,4,0
575,142234,CBOW,12,2,3,0
576,142234,CBOW,15,4,4,1
577,142234,CBOW,27,3,1,0
578,142234,CBOW,10,2,1,0
579,142234,CBOW,13,2,3,0
580,142234,CBOW,25,3,2,0
581,142234,CBOW,10,4,3,0
582,142234,CBOW,14,3,3,1
583,142234,CBOW,15,3,3,1
584,142234,CBOW,10,4,3,0
585,142234,CBOW,9,4,4,1
586,142234,CBOW,24,4,4,1
587,142234,CBOW,25,3,3,1
588,142234,CBOW,20,3,2,0
589,142234,CBOW,33,3,2,0
590,142234,CBOW,22,2,2,1
591,142234,CBOW,28,2,2,1
592,142234,CBOW,37,4,4,1
593,142234,CBOW,17,2,3,0
594,142234,CBOW,19,4,3,0
595,142234,CBOW,18,4,4,1
596,142234,CBOW,18,4,3,0
597,142234,CBOW,16,3,2,0
598,142234,CBOW,8,3,3,1
599,142234,CBOW,9,3,2,0
600,142234,CBOW,26,3,2,0
601,142234,CBOW,13,3,2,0
602,142234,CBOW,20,4,1,0
603,142234,CBOW,18,3,2,0
604,142234,CBOW,7,4,3,0
605,142234,CBOW,31,4,4,1
606,142234,CBOW,16,3,3,1
607,142234,CBOW,19,3,3,1
608,142234,CBOW,30,4,4,1
609,142234,CBOW,11,3,3,1
610,142234,CBOW,23,4,3,0
611,142234,CBOW,38,3,3,1
612,142234,CBOW,25,4,2,0
613,142234,CBOW,12,3,3,1
614,142234,CBOW,23,3,2,0
615,142234,CBOW,26,4,2,0
616,142234,CBOW,21,4,3,0
617,142234,CBOW,15,3,2,0
618,142234,CBOW,20,2,3,0
619,142234,CBOW,36,4,2,0
620,142234,CBOW,12,3,3,1
621,142234,CBOW,10,3,1,0
622,142234,CBOW,22,4,2,0
623,142234,CBOW,15,4,4,1
624,142234,CBOW,23,1,2,0
625,142234,CBOW,6,2,2,1
626,142234,CBOW,15,3,3,1
627,142234,CBOW,13,4,4,1
628,142234,CBOW,7,3,3,1
629,142234,CBOW,27,3,3,1
630,142234,CBOW,36,3,2,0
631,142234,CBOW,24,3,3,1
632,142234,CBOW,23,3,4,0
633,142234,CBOW,17,1,1,1
634,142234,CBOW,11,3,3,1
635,142234,CBOW,3,2,1,0
636,142234,CBOW,21,3,2,0
637,142234,CBOW,18,3,1,0
638,142234,CBOW,12,1,1,1
639,142234,CBOW,28,4,2,0
640,142234,CBOW,29,3,2,0
641,142234,CBOW,27,0,2,0
642,142234,CBOW,18,4,2,0
643,142234,CBOW,22,1,2,0
644,142234,CBOW,12,0,2,0
645,142234,CBOW,33,1,3,0
646,142234,CBOW,22,2,2,1
647,142234,CBOW,27,4,4,1
648,142234,CBOW,13,3,3,1
649,142234,CBOW,24,4,2,0
650,142234,CBOW,26,4,3,0
651,142234,CBOW,6,3,3,1
652,142234,CBOW,14,1,4,0
653,142234,CBOW,17,3,3,1
654,142234,CBOW,13,4,4,1
655,142234,CBOW,40,3,3,1
656,142234,CBOW,19,4,4,1
657,142234,CBOW,19,3,3,1
658,142234,CBOW,3,4,4,1
659,142234,CBOW,3,4,4,1
660,142234,CBOW,16,2,3,0
661,142234,CBOW,14,4,4,1
662,142234,CBOW,17,1,1,1
663,142234,CBOW,25,3,4,0
664,142234,CBOW,36,3,1,0
665,142234,CBOW,16,3,3,1
666,142234,CBOW,23,3,3,1
667,142234,CBOW,12,4,2,0
668,142234,CBOW,31,3,3,1
669,142234,CBOW,28,2,0,0
670,142234,CBOW,29,3,3,1
671,142234,CBOW,19,4,4,1
672,142234,CBOW,9,4,4,1
673,142234,CBOW,27,3,1,0
674,142234,CBOW,20,3,3,1
675,142234,CBOW,14,3,3,1
676,142234,CBOW,12,2,3,0
677,142234,CBOW,4,3,4,0
678,142234,CBOW,18,4,4,1
679,142234,CBOW,16,3,4,0
680,142234,CBOW,19,4,4,1
681,142234,CBOW,8,1,3,0
682,142234,CBOW,11,4,1,0
683,142234,CBOW,4,3,1,0
684,142234,CBOW,14,4,4,1
685,142234,CBOW,26,1,2,0
686,142234,CBOW,8,4,3,0
687,142234,CBOW,24,4,1,0
688,142234,CBOW,29,3,3,1
689,142234,CBOW,33,3,1,0
690,142234,CBOW,16,3,3,1
691,142234,CBOW,28,3,3,1
692,142234,CBOW,12,3,3,1
693,142234,CBOW,20,4,2,0
694,142234,CBOW,12,3,4,0
695,142234,CBOW,13,3,3,1
696,142234,CBOW,13,4,4,1
697,142234,CBOW,8,3,4,0
698,142234,CBOW,33,3,3,1
699,142234,CBOW,14,4,4,1
700,142234,CBOW,20,2,2,1
701,142234,CBOW,26,3,3,1
702,142234,CBOW,26,3,2,0
703,142234,CBOW,22,4,4,1
704,142234,CBOW,27,4,4,1
705,142234,CBOW,26,3,4,0
706,142234,CBOW,9,0,2,0
707,142234,CBOW,13,3,3,1
708,142234,CBOW,29,3,3,1
709,142234,CBOW,22,4,3,0
710,142234,CBOW,32,3,2,0
711,142234,CBOW,22,3,1,0
712,142234,CBOW,6,3,4,0
713,142234,CBOW,28,0,3,0
714,142234,CBOW,12,3,4,0
715,142234,CBOW,24,3,4,0
716,142234,CBOW,25,4,2,0
717,142234,CBOW,10,3,3,1
718,142234,CBOW,24,2,4,0
719,142234,CBOW,10,4,4,1
720,142234,CBOW,18,3,3,1
721,142234,CBOW,15,3,3,1
722,142234,CBOW,23,3,3,1
723,142234,CBOW,30,4,3,0
724,142234,CBOW,39,2,1,0
725,142234,CBOW,27,2,3,0
726,142234,CBOW,24,4,4,1
727,142234,CBOW,8,4,4,1
728,142234,CBOW,18,4,4,1
729,142234,CBOW,8,3,3,1
730,142234,CBOW,5,3,3,1
731,142234,CBOW,7,4,4,1
732,142234,CBOW,20,4,2,0
733,142234,CBOW,18,3,3,1
734,142234,CBOW,17,4,3,0
735,142234,CBOW,17,4,3,0
736,142234,CBOW,28,3,2,0
737,142234,CBOW,30,3,3,1
738,142234,CBOW,7,4,4,1
739,142234,CBOW,22,2,1,0
740,142234,CBOW,20,2,3,0
741,142234,CBOW,17,3,3,1
742,142234,CBOW,18,3,4,0
743,142234,CBOW,16,4,3,0
744,142234,CBOW,20,3,4,0
745,142234,CBOW,19,1,2,0
746,142234,CBOW,23,3,0,0
747,142234,CBOW,10,4,2,0
748,142234,CBOW,35,4,3,0
749,142234,CBOW,9,3,2,0
750,142234,CBOW,14,4,4,1
751,142234,CBOW,8,3,1,0
752,142234,CBOW,15,2,2,1
753,142234,CBOW,15,4,4,1
754,142234,CBOW,19,2,3,0
755,142234,CBOW,18,2,1,0
756,142234,CBOW,29,4,3,0
757,142234,CBOW,35,2,2,1
758,142234,CBOW,22,3,3,1
759,142234,CBOW,30,3,4,0
760,142234,CBOW,29,4,2,0
761,142234,CBOW,26,2,3,0
762,142234,CBOW,20,4,4,1
763,142234,CBOW,14,3,3,1
764,142234,CBOW,23,2,4,0
765,142234,CBOW,25,3,3,1
766,142234,CBOW,10,4,4,1
767,142234,CBOW,14,3,2,0
768,142234,CBOW,10,4,1,0
769,142234,CBOW,26,3,3,1
770,142234,CBOW,14,3,4,0
771,142234,CBOW,29,3,2,0
772,142234,CBOW,28,2,3,0
773,142234,CBOW,18,3,3,1
774,142234,CBOW,24,2,1,0
