,timestamp,model,example_length,target,prediction,correct
273,143142,DeepCBOW,19,3,1,0
274,143142,DeepCBOW,38,4,4,1
275,143142,DeepCBOW,12,3,3,1
276,143142,DeepCBOW,29,2,3,0
277,143142,DeepCBOW,20,2,2,1
278,143142,DeepCBOW,37,4,1,0
279,143142,DeepCBOW,23,4,4,1
280,143142,DeepCBOW,30,3,3,1
281,143142,DeepCBOW,5,4,4,1
282,143142,DeepCBOW,25,2,1,0
283,143142,DeepCBOW,11,4,3,0
284,143142,DeepCBOW,18,4,3,0
285,143142,DeepCBOW,36,3,3,1
286,143142,DeepCBOW,23,4,3,0
287,143142,DeepCBOW,27,3,1,0
288,143142,DeepCBOW,9,3,1,0
289,143142,DeepCBOW,16,4,3,0
290,143142,DeepCBOW,37,4,2,0
291,143142,DeepCBOW,26,3,4,0
292,143142,DeepCBOW,27,4,1,0
293,143142,DeepCBOW,11,4,3,0
294,143142,DeepCBOW,17,2,3,0
295,143142,DeepCBOW,27,4,4,1
296,143142,DeepCBOW,19,3,3,1
297,143142,DeepCBOW,8,3,2,0
298,143142,DeepCBOW,9,1,2,0
299,143142,DeepCBOW,14,4,3,0
300,143142,DeepCBOW,19,3,2,0
301,143142,DeepCBOW,18,4,1,0
302,143142,DeepCBOW,18,4,4,1
303,143142,DeepCBOW,22,4,3,0
304,143142,DeepCBOW,8,4,4,1
305,143142,DeepCBOW,19,4,3,0
306,143142,DeepCBOW,27,3,1,0
307,143142,DeepCBOW,26,3,3,1
308,143142,DeepCBOW,27,1,3,0
309,143142,DeepCBOW,17,4,4,1
310,143142,DeepCBOW,42,2,1,0
311,143142,DeepCBOW,23,2,1,0
312,143142,DeepCBOW,18,3,2,0
313,143142,DeepCBOW,18,3,3,1
314,143142,DeepCBOW,13,3,3,1
315,143142,DeepCBOW,4,2,2,1
316,143142,DeepCBOW,19,3,3,1
317,143142,DeepCBOW,17,3,1,0
318,143142,DeepCBOW,42,3,3,1
319,143142,DeepCBOW,21,2,2,1
320,143142,DeepCBOW,18,3,1,0
321,143142,DeepCBOW,7,2,3,0
322,143142,DeepCBOW,17,4,4,1
323,143142,DeepCBOW,28,4,3,0
324,143142,DeepCBOW,19,2,1,0
325,143142,DeepCBOW,7,2,1,0
326,143142,DeepCBOW,21,2,4,0
327,143142,DeepCBOW,17,3,3,1
328,143142,DeepCBOW,13,4,3,0
329,143142,DeepCBOW,8,3,4,0
330,143142,DeepCBOW,6,4,4,1
331,143142,DeepCBOW,9,3,1,0
332,143142,DeepCBOW,14,4,1,0
333,143142,DeepCBOW,10,4,3,0
334,143142,DeepCBOW,22,4,4,1
335,143142,DeepCBOW,27,3,2,0
336,143142,DeepCBOW,9,4,4,1
337,143142,DeepCBOW,11,1,1,1
338,143142,DeepCBOW,15,4,4,1
339,143142,DeepCBOW,26,3,1,0
340,143142,DeepCBOW,13,3,2,0
341,143142,DeepCBOW,17,4,3,0
342,143142,DeepCBOW,9,3,3,1
343,143142,DeepCBOW,17,3,1,0
344,143142,DeepCBOW,31,3,1,0
345,143142,DeepCBOW,27,3,4,0
346,143142,DeepCBOW,17,3,3,1
347,143142,DeepCBOW,25,3,2,0
348,143142,DeepCBOW,15,2,1,0
349,143142,DeepCBOW,19,3,2,0
350,143142,DeepCBOW,28,1,3,0
351,143142,DeepCBOW,20,2,2,1
352,143142,DeepCBOW,8,4,3,0
353,143142,DeepCBOW,27,3,3,1
354,143142,DeepCBOW,11,4,1,0
355,143142,DeepCBOW,44,4,1,0
356,143142,DeepCBOW,10,4,3,0
357,143142,DeepCBOW,5,3,1,0
358,143142,DeepCBOW,12,3,4,0
359,143142,DeepCBOW,19,2,4,0
360,143142,DeepCBOW,23,3,4,0
361,143142,DeepCBOW,11,3,1,0
362,143142,DeepCBOW,41,4,4,1
363,143142,DeepCBOW,34,3,2,0
364,143142,DeepCBOW,24,4,3,0
365,143142,DeepCBOW,11,4,3,0
366,143142,DeepCBOW,25,4,1,0
367,143142,DeepCBOW,38,4,3,0
368,143142,DeepCBOW,5,4,3,0
369,143142,DeepCBOW,9,3,1,0
370,143142,DeepCBOW,16,4,1,0
371,143142,DeepCBOW,36,4,3,0
372,143142,DeepCBOW,26,4,1,0
373,143142,DeepCBOW,35,2,2,1
374,143142,DeepCBOW,7,3,2,0
375,143142,DeepCBOW,21,3,2,0
376,143142,DeepCBOW,34,4,1,0
377,143142,DeepCBOW,17,2,2,1
378,143142,DeepCBOW,8,4,3,0
379,143142,DeepCBOW,24,4,3,0
380,143142,DeepCBOW,15,4,3,0
381,143142,DeepCBOW,8,1,2,0
382,143142,DeepCBOW,15,3,4,0
383,143142,DeepCBOW,26,3,3,1
384,143142,DeepCBOW,27,4,3,0
385,143142,DeepCBOW,6,4,3,0
386,143142,DeepCBOW,18,4,3,0
387,143142,DeepCBOW,26,3,3,1
388,143142,DeepCBOW,12,4,3,0
389,143142,DeepCBOW,19,4,3,0
390,143142,DeepCBOW,31,4,1,0
391,143142,DeepCBOW,11,3,3,1
392,143142,DeepCBOW,24,3,3,1
393,143142,DeepCBOW,13,3,3,1
394,143142,DeepCBOW,20,4,4,1
395,143142,DeepCBOW,8,3,0,0
396,143142,DeepCBOW,25,4,4,1
397,143142,DeepCBOW,27,3,3,1
398,143142,DeepCBOW,29,4,1,0
399,143142,DeepCBOW,23,3,1,0
400,143142,DeepCBOW,13,3,4,0
401,143142,DeepCBOW,11,3,1,0
402,143142,DeepCBOW,6,4,4,1
403,143142,DeepCBOW,11,4,4,1
404,143142,DeepCBOW,5,2,1,0
405,143142,DeepCBOW,8,4,4,1
406,143142,DeepCBOW,28,1,1,1
407,143142,DeepCBOW,24,3,2,0
408,143142,DeepCBOW,29,2,3,0
409,143142,DeepCBOW,48,3,3,1
410,143142,DeepCBOW,14,4,1,0
411,143142,DeepCBOW,12,4,3,0
412,143142,DeepCBOW,21,4,3,0
413,143142,DeepCBOW,16,3,3,1
414,143142,DeepCBOW,21,3,2,0
415,143142,DeepCBOW,28,3,4,0
416,143142,DeepCBOW,9,3,3,1
417,143142,DeepCBOW,10,4,0,0
418,143142,DeepCBOW,20,1,1,1
419,143142,DeepCBOW,7,3,3,1
420,143142,DeepCBOW,22,4,3,0
421,143142,DeepCBOW,20,4,4,1
422,143142,DeepCBOW,10,4,3,0
423,143142,DeepCBOW,33,2,2,1
424,143142,DeepCBOW,36,3,2,0
425,143142,DeepCBOW,17,2,2,1
426,143142,DeepCBOW,28,3,2,0
427,143142,DeepCBOW,26,2,1,0
428,143142,DeepCBOW,24,3,1,0
429,143142,DeepCBOW,21,4,3,0
430,143142,DeepCBOW,8,1,2,0
431,143142,DeepCBOW,25,4,2,0
432,143142,DeepCBOW,22,4,3,0
433,143142,DeepCBOW,27,4,3,0
434,143142,DeepCBOW,25,4,3,0
435,143142,DeepCBOW,23,2,3,0
436,143142,DeepCBOW,34,2,1,0
437,143142,DeepCBOW,22,4,4,1
438,143142,DeepCBOW,18,1,1,1
439,143142,DeepCBOW,18,3,3,1
440,143142,DeepCBOW,26,4,2,0
441,143142,DeepCBOW,23,4,3,0
442,143142,DeepCBOW,26,3,3,1
443,143142,DeepCBOW,19,3,1,0
444,143142,DeepCBOW,16,3,2,0
445,143142,DeepCBOW,23,2,2,1
446,143142,DeepCBOW,23,4,4,1
447,143142,DeepCBOW,31,4,3,0
448,143142,DeepCBOW,8,2,1,0
449,143142,DeepCBOW,32,4,4,1
450,143142,DeepCBOW,30,4,3,0
451,143142,DeepCBOW,14,4,3,0
452,143142,DeepCBOW,18,3,2,0
453,143142,DeepCBOW,21,4,4,1
454,143142,DeepCBOW,29,2,1,0
455,143142,DeepCBOW,30,4,4,1
456,143142,DeepCBOW,24,3,3,1
457,143142,DeepCBOW,10,3,3,1
458,143142,DeepCBOW,15,4,3,0
459,143142,DeepCBOW,19,3,3,1
460,143142,DeepCBOW,5,4,4,1
461,143142,DeepCBOW,22,4,3,0
462,143142,DeepCBOW,35,4,2,0
463,143142,DeepCBOW,25,3,2,0
464,143142,DeepCBOW,26,3,1,0
465,143142,DeepCBOW,8,0,0,1
466,143142,DeepCBOW,24,3,3,1
467,143142,DeepCBOW,11,3,3,1
468,143142,DeepCBOW,25,3,4,0
469,143142,DeepCBOW,14,2,3,0
470,143142,DeepCBOW,5,2,3,0
471,143142,DeepCBOW,22,2,1,0
472,143142,DeepCBOW,5,3,2,0
473,143142,DeepCBOW,17,3,3,1
474,143142,DeepCBOW,24,3,1,0
475,143142,DeepCBOW,26,3,2,0
476,143142,DeepCBOW,23,4,4,1
477,143142,DeepCBOW,22,3,3,1
478,143142,DeepCBOW,32,4,3,0
479,143142,DeepCBOW,13,3,3,1
480,143142,DeepCBOW,21,3,1,0
481,143142,DeepCBOW,33,3,1,0
482,143142,DeepCBOW,17,4,2,0
483,143142,DeepCBOW,7,3,3,1
484,143142,DeepCBOW,28,3,3,1
485,143142,DeepCBOW,17,3,3,1
486,143142,DeepCBOW,7,3,3,1
487,143142,DeepCBOW,9,3,4,0
488,143142,DeepCBOW,18,4,3,0
489,143142,DeepCBOW,12,3,3,1
490,143142,DeepCBOW,10,3,3,1
491,143142,DeepCBOW,39,2,3,0
492,143142,DeepCBOW,10,2,0,0
493,143142,DeepCBOW,28,2,1,0
494,143142,DeepCBOW,20,3,1,0
495,143142,DeepCBOW,15,4,4,1
496,143142,DeepCBOW,20,4,4,1
497,143142,DeepCBOW,13,4,3,0
498,143142,DeepCBOW,29,4,4,1
499,143142,DeepCBOW,15,2,3,0
500,143142,DeepCBOW,11,4,4,1
501,143142,DeepCBOW,18,3,1,0
502,143142,DeepCBOW,19,3,3,1
503,143142,DeepCBOW,26,4,3,0
504,143142,DeepCBOW,18,3,3,1
505,143142,DeepCBOW,15,3,3,1
506,143142,DeepCBOW,21,4,3,0
507,143142,DeepCBOW,16,3,0,0
508,143142,DeepCBOW,35,4,4,1
509,143142,DeepCBOW,25,4,4,1
510,143142,DeepCBOW,15,3,3,1
511,143142,DeepCBOW,30,2,3,0
512,143142,DeepCBOW,16,3,2,0
513,143142,DeepCBOW,22,3,2,0
514,143142,DeepCBOW,18,4,0,0
515,143142,DeepCBOW,29,3,2,0
516,143142,DeepCBOW,14,2,1,0
517,143142,DeepCBOW,23,1,3,0
518,143142,DeepCBOW,31,3,1,0
519,143142,DeepCBOW,43,0,1,0
520,143142,DeepCBOW,20,4,3,0
521,143142,DeepCBOW,23,2,1,0
522,143142,DeepCBOW,20,4,4,1
523,143142,DeepCBOW,8,3,3,1
524,143142,DeepCBOW,31,3,1,0
525,143142,DeepCBOW,31,3,3,1
526,143142,DeepCBOW,22,3,3,1
527,143142,DeepCBOW,33,3,1,0
528,143142,DeepCBOW,5,3,3,1
529,143142,DeepCBOW,8,2,3,0
530,143142,DeepCBOW,19,4,4,1
531,143142,DeepCBOW,32,4,2,0
532,143142,DeepCBOW,25,3,3,1
533,143142,DeepCBOW,12,3,4,0
534,143142,DeepCBOW,16,1,1,1
535,143142,DeepCBOW,18,3,3,1
536,143142,DeepCBOW,26,3,3,1
537,143142,DeepCBOW,17,3,3,1
538,143142,DeepCBOW,8,4,4,1
539,143142,DeepCBOW,21,4,4,1
540,143142,DeepCBOW,23,4,3,0
541,143142,DeepCBOW,17,4,4,1
542,143142,DeepCBOW,17,2,3,0
543,143142,DeepCBOW,2,2,1,0
544,143142,DeepCBOW,16,4,3,0
545,143142,DeepCBOW,32,3,1,0
546,143142,DeepCBOW,11,3,4,0
547,143142,DeepCBOW,12,3,4,0
548,143142,DeepCBOW,6,4,4,1
549,143142,DeepCBOW,26,1,1,1
550,143142,DeepCBOW,12,2,3,0
551,143142,DeepCBOW,14,2,2,1
552,143142,DeepCBOW,24,4,3,0
553,143142,DeepCBOW,21,3,4,0
554,143142,DeepCBOW,13,3,3,1
555,143142,DeepCBOW,24,3,3,1
556,143142,DeepCBOW,21,1,1,1
557,143142,DeepCBOW,18,2,3,0
558,143142,DeepCBOW,2,2,2,1
559,143142,DeepCBOW,17,3,2,0
560,143142,DeepCBOW,11,4,4,1
561,143142,DeepCBOW,25,4,2,0
562,143142,DeepCBOW,26,3,1,0
563,143142,DeepCBOW,22,3,4,0
564,143142,DeepCBOW,6,1,3,0
565,143142,DeepCBOW,8,3,3,1
566,143142,DeepCBOW,16,3,3,1
567,143142,DeepCBOW,26,3,3,1
568,143142,DeepCBOW,21,2,2,1
569,143142,DeepCBOW,27,3,3,1
570,143142,DeepCBOW,33,4,3,0
571,143142,DeepCBOW,33,2,3,0
572,143142,DeepCBOW,22,3,4,0
573,143142,DeepCBOW,5,4,4,1
574,143142,DeepCBOW,13,3,4,0
575,143142,DeepCBOW,12,2,3,0
576,143142,DeepCBOW,15,4,4,1
577,143142,DeepCBOW,27,3,4,0
578,143142,DeepCBOW,10,2,1,0
579,143142,DeepCBOW,13,2,3,0
580,143142,DeepCBOW,25,3,4,0
581,143142,DeepCBOW,10,4,4,1
582,143142,DeepCBOW,14,3,3,1
583,143142,DeepCBOW,15,3,4,0
584,143142,DeepCBOW,10,4,3,0
585,143142,DeepCBOW,9,4,4,1
586,143142,DeepCBOW,24,4,3,0
587,143142,DeepCBOW,25,3,3,1
588,143142,DeepCBOW,20,3,4,0
589,143142,DeepCBOW,33,3,3,1
590,143142,DeepCBOW,22,2,3,0
591,143142,DeepCBOW,28,2,4,0
592,143142,DeepCBOW,37,4,3,0
593,143142,DeepCBOW,17,2,3,0
594,143142,DeepCBOW,19,4,4,1
595,143142,DeepCBOW,18,4,4,1
596,143142,DeepCBOW,18,4,3,0
597,143142,DeepCBOW,16,3,2,0
598,143142,DeepCBOW,8,3,3,1
599,143142,DeepCBOW,9,3,3,1
600,143142,DeepCBOW,26,3,2,0
601,143142,DeepCBOW,13,3,3,1
602,143142,DeepCBOW,20,4,3,0
603,143142,DeepCBOW,18,3,1,0
604,143142,DeepCBOW,7,4,4,1
605,143142,DeepCBOW,31,4,3,0
606,143142,DeepCBOW,16,3,1,0
607,143142,DeepCBOW,19,3,4,0
608,143142,DeepCBOW,30,4,4,1
609,143142,DeepCBOW,11,3,3,1
610,143142,DeepCBOW,23,4,2,0
611,143142,DeepCBOW,38,3,1,0
612,143142,DeepCBOW,25,4,3,0
613,143142,DeepCBOW,12,3,3,1
614,143142,DeepCBOW,23,3,3,1
615,143142,DeepCBOW,26,4,3,0
616,143142,DeepCBOW,21,4,3,0
617,143142,DeepCBOW,15,3,2,0
618,143142,DeepCBOW,20,2,2,1
619,143142,DeepCBOW,36,4,3,0
620,143142,DeepCBOW,12,3,3,1
621,143142,DeepCBOW,10,3,0,0
622,143142,DeepCBOW,22,4,3,0
623,143142,DeepCBOW,15,4,4,1
624,143142,DeepCBOW,23,1,1,1
625,143142,DeepCBOW,6,2,2,1
626,143142,DeepCBOW,15,3,3,1
627,143142,DeepCBOW,13,4,4,1
628,143142,DeepCBOW,7,3,3,1
629,143142,DeepCBOW,27,3,3,1
630,143142,DeepCBOW,36,3,2,0
631,143142,DeepCBOW,24,3,3,1
632,143142,DeepCBOW,23,3,3,1
633,143142,DeepCBOW,17,1,1,1
634,143142,DeepCBOW,11,3,4,0
635,143142,DeepCBOW,3,2,1,0
636,143142,DeepCBOW,21,3,1,0
637,143142,DeepCBOW,18,3,0,0
638,143142,DeepCBOW,12,1,3,0
639,143142,DeepCBOW,28,4,4,1
640,143142,DeepCBOW,29,3,3,1
641,143142,DeepCBOW,27,0,2,0
642,143142,DeepCBOW,18,4,3,0
643,143142,DeepCBOW,22,1,2,0
644,143142,DeepCBOW,12,0,1,0
645,143142,DeepCBOW,33,1,2,0
646,143142,DeepCBOW,22,2,1,0
647,143142,DeepCBOW,27,4,4,1
648,143142,DeepCBOW,13,3,3,1
649,143142,DeepCBOW,24,4,4,1
650,143142,DeepCBOW,26,4,3,0
651,143142,DeepCBOW,6,3,3,1
652,143142,DeepCBOW,14,1,1,1
653,143142,DeepCBOW,17,3,2,0
654,143142,DeepCBOW,13,4,4,1
655,143142,DeepCBOW,40,3,3,1
656,143142,DeepCBOW,19,4,3,0
657,143142,DeepCBOW,19,3,3,1
658,143142,DeepCBOW,3,4,4,1
659,143142,DeepCBOW,3,4,4,1
660,143142,DeepCBOW,16,2,3,0
661,143142,DeepCBOW,14,4,3,0
662,143142,DeepCBOW,17,1,0,0
663,143142,DeepCBOW,25,3,4,0
