,timestamp,model,example_length,target,prediction,correct
121,141806,BOW,24,4,3,0
122,141806,BOW,18,4,3,0
123,141806,BOW,26,4,1,0
124,141806,BOW,6,2,1,0
125,141806,BOW,21,3,3,1
126,141806,BOW,19,3,1,0
127,141806,BOW,34,4,3,0
128,141806,BOW,15,3,3,1
129,141806,BOW,19,3,1,0
130,141806,BOW,12,1,1,1
131,141806,BOW,7,4,3,0
132,141806,BOW,9,4,0,0
133,141806,BOW,9,3,3,1
134,141806,BOW,16,4,3,0
135,141806,BOW,10,3,3,1
136,141806,BOW,17,4,3,0
137,141806,BOW,27,3,0,0
138,141806,BOW,24,3,3,1
139,141806,BOW,19,4,3,0
140,141806,BOW,31,3,3,1
141,141806,BOW,10,1,1,1
142,141806,BOW,29,3,3,1
143,141806,BOW,34,3,1,0
144,141806,BOW,17,3,3,1
145,141806,BOW,15,3,4,0
146,141806,BOW,21,4,3,0
147,141806,BOW,32,4,3,0
148,141806,BOW,20,3,1,0
149,141806,BOW,16,3,4,0
150,141806,BOW,18,3,1,0
151,141806,BOW,25,3,1,0
152,141806,BOW,7,3,1,0
153,141806,BOW,28,1,1,1
154,141806,BOW,33,4,3,0
155,141806,BOW,20,4,3,0
156,141806,BOW,18,4,2,0
157,141806,BOW,17,1,1,1
158,141806,BOW,19,4,4,1
159,141806,BOW,56,3,2,0
160,141806,BOW,20,3,1,0
161,141806,BOW,5,3,3,1
162,141806,BOW,41,3,3,1
163,141806,BOW,39,3,3,1
164,141806,BOW,13,4,3,0
165,141806,BOW,19,3,3,1
166,141806,BOW,28,2,3,0
167,141806,BOW,23,3,1,0
168,141806,BOW,17,3,1,0
169,141806,BOW,17,3,4,0
170,141806,BOW,15,3,4,0
171,141806,BOW,23,2,3,0
172,141806,BOW,19,4,3,0
173,141806,BOW,8,4,1,0
174,141806,BOW,12,4,3,0
175,141806,BOW,14,3,4,0
176,141806,BOW,27,4,2,0
177,141806,BOW,34,2,1,0
178,141806,BOW,13,3,4,0
179,141806,BOW,14,4,4,1
180,141806,BOW,5,4,4,1
181,141806,BOW,15,0,0,1
182,141806,BOW,16,4,4,1
183,141806,BOW,10,3,4,0
184,141806,BOW,27,3,3,1
185,141806,BOW,19,3,3,1
186,141806,BOW,17,2,1,0
187,141806,BOW,31,3,2,0
188,141806,BOW,29,4,3,0
189,141806,BOW,6,4,4,1
190,141806,BOW,15,4,3,0
191,141806,BOW,31,3,3,1
192,141806,BOW,7,4,1,0
193,141806,BOW,22,3,4,0
194,141806,BOW,16,4,4,1
195,141806,BOW,22,3,1,0
196,141806,BOW,8,3,3,1
197,141806,BOW,9,4,3,0
198,141806,BOW,16,3,3,1
199,141806,BOW,15,3,2,0
200,141806,BOW,23,4,2,0
201,141806,BOW,16,3,1,0
202,141806,BOW,30,2,2,1
203,141806,BOW,26,3,1,0
204,141806,BOW,24,3,1,0
205,141806,BOW,23,3,1,0
206,141806,BOW,27,4,3,0
207,141806,BOW,19,3,2,0
208,141806,BOW,15,3,4,0
209,141806,BOW,9,3,4,0
210,141806,BOW,13,3,3,1
211,141806,BOW,15,3,2,0
212,141806,BOW,39,2,3,0
213,141806,BOW,22,3,3,1
214,141806,BOW,22,3,1,0
215,141806,BOW,17,2,1,0
216,141806,BOW,9,4,3,0
217,141806,BOW,17,3,1,0
218,141806,BOW,35,4,1,0
219,141806,BOW,12,3,2,0
220,141806,BOW,29,4,1,0
221,141806,BOW,9,4,3,0
222,141806,BOW,14,3,3,1
223,141806,BOW,27,2,2,1
224,141806,BOW,9,4,4,1
225,141806,BOW,28,3,3,1
226,141806,BOW,17,2,1,0
227,141806,BOW,4,1,1,1
228,141806,BOW,33,3,1,0
229,141806,BOW,20,4,1,0
230,141806,BOW,8,4,3,0
231,141806,BOW,28,3,3,1
232,141806,BOW,12,3,3,1
233,141806,BOW,38,4,1,0
234,141806,BOW,5,4,3,0
235,141806,BOW,15,1,3,0
236,141806,BOW,15,4,3,0
237,141806,BOW,13,4,3,0
238,141806,BOW,27,2,1,0
239,141806,BOW,8,4,1,0
240,141806,BOW,15,4,4,1
241,141806,BOW,25,3,3,1
242,141806,BOW,31,4,4,1
243,141806,BOW,24,2,0,0
244,141806,BOW,12,4,3,0
245,141806,BOW,43,3,1,0
246,141806,BOW,7,1,1,1
247,141806,BOW,8,2,3,0
248,141806,BOW,14,4,3,0
249,141806,BOW,32,3,1,0
250,141806,BOW,17,3,1,0
251,141806,BOW,8,2,2,1
252,141806,BOW,14,3,3,1
253,141806,BOW,11,4,1,0
254,141806,BOW,32,2,1,0
255,141806,BOW,21,3,3,1
256,141806,BOW,33,3,4,0
257,141806,BOW,25,4,1,0
258,141806,BOW,21,2,1,0
259,141806,BOW,13,4,1,0
260,141806,BOW,12,3,4,0
261,141806,BOW,29,2,1,0
262,141806,BOW,17,2,2,1
263,141806,BOW,13,3,4,0
264,141806,BOW,32,3,1,0
265,141806,BOW,15,1,1,1
266,141806,BOW,4,2,2,1
267,141806,BOW,38,3,3,1
268,141806,BOW,18,4,1,0
269,141806,BOW,23,4,1,0
270,141806,BOW,31,4,1,0
271,141806,BOW,20,2,2,1
272,141806,BOW,14,4,3,0
273,141806,BOW,19,3,1,0
274,141806,BOW,38,4,3,0
275,141806,BOW,12,3,1,0
276,141806,BOW,29,2,0,0
277,141806,BOW,20,2,1,0
278,141806,BOW,37,4,4,1
279,141806,BOW,23,4,1,0
280,141806,BOW,30,3,3,1
281,141806,BOW,5,4,4,1
282,141806,BOW,25,2,3,0
283,141806,BOW,11,4,1,0
284,141806,BOW,18,4,3,0
285,141806,BOW,36,3,3,1
286,141806,BOW,23,4,0,0
287,141806,BOW,27,3,2,0
288,141806,BOW,9,3,0,0
289,141806,BOW,16,4,1,0
290,141806,BOW,37,4,3,0
291,141806,BOW,26,3,1,0
292,141806,BOW,27,4,2,0
293,141806,BOW,11,4,1,0
294,141806,BOW,17,2,3,0
295,141806,BOW,27,4,2,0
296,141806,BOW,19,3,3,1
297,141806,BOW,8,3,1,0
298,141806,BOW,9,1,2,0
299,141806,BOW,14,4,3,0
300,141806,BOW,19,3,1,0
301,141806,BOW,18,4,1,0
302,141806,BOW,18,4,4,1
303,141806,BOW,22,4,3,0
304,141806,BOW,8,4,4,1
305,141806,BOW,19,4,3,0
306,141806,BOW,27,3,1,0
307,141806,BOW,26,3,1,0
308,141806,BOW,27,1,0,0
309,141806,BOW,17,4,0,0
310,141806,BOW,42,2,3,0
311,141806,BOW,23,2,1,0
312,141806,BOW,18,3,2,0
313,141806,BOW,18,3,3,1
314,141806,BOW,13,3,1,0
315,141806,BOW,4,2,0,0
316,141806,BOW,19,3,3,1
317,141806,BOW,17,3,3,1
318,141806,BOW,42,3,4,0
319,141806,BOW,21,2,1,0
320,141806,BOW,18,3,1,0
321,141806,BOW,7,2,1,0
322,141806,BOW,17,4,1,0
323,141806,BOW,28,4,3,0
324,141806,BOW,19,2,1,0
325,141806,BOW,7,2,3,0
326,141806,BOW,21,2,1,0
327,141806,BOW,17,3,3,1
328,141806,BOW,13,4,2,0
329,141806,BOW,8,3,0,0
330,141806,BOW,6,4,2,0
331,141806,BOW,9,3,3,1
332,141806,BOW,14,4,1,0
333,141806,BOW,10,4,3,0
334,141806,BOW,22,4,3,0
335,141806,BOW,27,3,1,0
336,141806,BOW,9,4,1,0
337,141806,BOW,11,1,3,0
338,141806,BOW,15,4,3,0
339,141806,BOW,26,3,1,0
340,141806,BOW,13,3,2,0
341,141806,BOW,17,4,4,1
342,141806,BOW,9,3,3,1
343,141806,BOW,17,3,4,0
344,141806,BOW,31,3,1,0
345,141806,BOW,27,3,3,1
346,141806,BOW,17,3,4,0
347,141806,BOW,25,3,1,0
348,141806,BOW,15,2,1,0
349,141806,BOW,19,3,1,0
350,141806,BOW,28,1,1,1
351,141806,BOW,20,2,1,0
352,141806,BOW,8,4,1,0
353,141806,BOW,27,3,3,1
354,141806,BOW,11,4,4,1
355,141806,BOW,44,4,1,0
356,141806,BOW,10,4,1,0
357,141806,BOW,5,3,1,0
358,141806,BOW,12,3,4,0
359,141806,BOW,19,2,1,0
360,141806,BOW,23,3,3,1
361,141806,BOW,11,3,3,1
362,141806,BOW,41,4,3,0
363,141806,BOW,34,3,1,0
364,141806,BOW,24,4,1,0
365,141806,BOW,11,4,3,0
366,141806,BOW,25,4,1,0
367,141806,BOW,38,4,1,0
368,141806,BOW,5,4,3,0
369,141806,BOW,9,3,1,0
370,141806,BOW,16,4,2,0
371,141806,BOW,36,4,2,0
372,141806,BOW,26,4,1,0
373,141806,BOW,35,2,1,0
374,141806,BOW,7,3,3,1
375,141806,BOW,21,3,1,0
376,141806,BOW,34,4,0,0
377,141806,BOW,17,2,3,0
378,141806,BOW,8,4,3,0
379,141806,BOW,24,4,3,0
380,141806,BOW,15,4,4,1
381,141806,BOW,8,1,2,0
382,141806,BOW,15,3,3,1
383,141806,BOW,26,3,1,0
384,141806,BOW,27,4,1,0
385,141806,BOW,6,4,3,0
386,141806,BOW,18,4,0,0
387,141806,BOW,26,3,3,1
388,141806,BOW,12,4,4,1
389,141806,BOW,19,4,3,0
390,141806,BOW,31,4,4,1
391,141806,BOW,11,3,1,0
392,141806,BOW,24,3,1,0
393,141806,BOW,13,3,1,0
394,141806,BOW,20,4,3,0
395,141806,BOW,8,3,4,0
396,141806,BOW,25,4,0,0
397,141806,BOW,27,3,3,1
398,141806,BOW,29,4,1,0
399,141806,BOW,23,3,2,0
400,141806,BOW,13,3,1,0
401,141806,BOW,11,3,1,0
402,141806,BOW,6,4,4,1
403,141806,BOW,11,4,1,0
404,141806,BOW,5,2,4,0
405,141806,BOW,8,4,3,0
406,141806,BOW,28,1,1,1
407,141806,BOW,24,3,2,0
408,141806,BOW,29,2,1,0
409,141806,BOW,48,3,3,1
410,141806,BOW,14,4,1,0
411,141806,BOW,12,4,3,0
412,141806,BOW,21,4,1,0
413,141806,BOW,16,3,3,1
414,141806,BOW,21,3,3,1
415,141806,BOW,28,3,4,0
416,141806,BOW,9,3,2,0
417,141806,BOW,10,4,3,0
418,141806,BOW,20,1,1,1
419,141806,BOW,7,3,3,1
420,141806,BOW,22,4,2,0
421,141806,BOW,20,4,4,1
422,141806,BOW,10,4,4,1
423,141806,BOW,33,2,1,0
424,141806,BOW,36,3,1,0
425,141806,BOW,17,2,2,1
426,141806,BOW,28,3,2,0
427,141806,BOW,26,2,0,0
428,141806,BOW,24,3,2,0
429,141806,BOW,21,4,1,0
430,141806,BOW,8,1,3,0
431,141806,BOW,25,4,1,0
432,141806,BOW,22,4,1,0
433,141806,BOW,27,4,4,1
434,141806,BOW,25,4,1,0
435,141806,BOW,23,2,2,1
436,141806,BOW,34,2,1,0
437,141806,BOW,22,4,4,1
438,141806,BOW,18,1,1,1
439,141806,BOW,18,3,3,1
440,141806,BOW,26,4,2,0
441,141806,BOW,23,4,4,1
442,141806,BOW,26,3,3,1
443,141806,BOW,19,3,1,0
444,141806,BOW,16,3,4,0
445,141806,BOW,23,2,2,1
446,141806,BOW,23,4,2,0
447,141806,BOW,31,4,3,0
448,141806,BOW,8,2,1,0
449,141806,BOW,32,4,4,1
450,141806,BOW,30,4,3,0
451,141806,BOW,14,4,3,0
452,141806,BOW,18,3,2,0
453,141806,BOW,21,4,1,0
454,141806,BOW,29,2,1,0
455,141806,BOW,30,4,4,1
456,141806,BOW,24,3,3,1
457,141806,BOW,10,3,3,1
458,141806,BOW,15,4,4,1
459,141806,BOW,19,3,3,1
460,141806,BOW,5,4,4,1
461,141806,BOW,22,4,3,0
462,141806,BOW,35,4,1,0
463,141806,BOW,25,3,2,0
464,141806,BOW,26,3,1,0
465,141806,BOW,8,0,0,1
466,141806,BOW,24,3,1,0
467,141806,BOW,11,3,1,0
468,141806,BOW,25,3,3,1
469,141806,BOW,14,2,4,0
470,141806,BOW,5,2,3,0
471,141806,BOW,22,2,1,0
472,141806,BOW,5,3,4,0
473,141806,BOW,17,3,3,1
474,141806,BOW,24,3,3,1
475,141806,BOW,26,3,2,0
476,141806,BOW,23,4,3,0
477,141806,BOW,22,3,3,1
478,141806,BOW,32,4,3,0
479,141806,BOW,13,3,1,0
480,141806,BOW,21,3,1,0
481,141806,BOW,33,3,3,1
482,141806,BOW,17,4,3,0
483,141806,BOW,7,3,3,1
484,141806,BOW,28,3,2,0
485,141806,BOW,17,3,0,0
486,141806,BOW,7,3,3,1
487,141806,BOW,9,3,1,0
488,141806,BOW,18,4,4,1
489,141806,BOW,12,3,4,0
490,141806,BOW,10,3,3,1
491,141806,BOW,39,2,3,0
492,141806,BOW,10,2,3,0
493,141806,BOW,28,2,1,0
494,141806,BOW,20,3,1,0
495,141806,BOW,15,4,3,0
496,141806,BOW,20,4,0,0
497,141806,BOW,13,4,1,0
498,141806,BOW,29,4,1,0
499,141806,BOW,15,2,3,0
500,141806,BOW,11,4,1,0
501,141806,BOW,18,3,3,1
502,141806,BOW,19,3,3,1
503,141806,BOW,26,4,3,0
504,141806,BOW,18,3,3,1
505,141806,BOW,15,3,1,0
506,141806,BOW,21,4,3,0
507,141806,BOW,16,3,1,0
508,141806,BOW,35,4,2,0
509,141806,BOW,25,4,3,0
510,141806,BOW,15,3,4,0
511,141806,BOW,30,2,3,0
512,141806,BOW,16,3,2,0
513,141806,BOW,22,3,3,1
514,141806,BOW,18,4,0,0
515,141806,BOW,29,3,1,0
516,141806,BOW,14,2,1,0
517,141806,BOW,23,1,3,0
518,141806,BOW,31,3,1,0
519,141806,BOW,43,0,1,0
520,141806,BOW,20,4,1,0
521,141806,BOW,23,2,2,1
522,141806,BOW,20,4,4,1
523,141806,BOW,8,3,1,0
524,141806,BOW,31,3,4,0
525,141806,BOW,31,3,3,1
526,141806,BOW,22,3,3,1
527,141806,BOW,33,3,1,0
528,141806,BOW,5,3,3,1
529,141806,BOW,8,2,2,1
530,141806,BOW,19,4,3,0
531,141806,BOW,32,4,3,0
532,141806,BOW,25,3,3,1
533,141806,BOW,12,3,4,0
534,141806,BOW,16,1,1,1
535,141806,BOW,18,3,3,1
536,141806,BOW,26,3,3,1
537,141806,BOW,17,3,3,1
538,141806,BOW,8,4,3,0
539,141806,BOW,21,4,4,1
540,141806,BOW,23,4,3,0
541,141806,BOW,17,4,3,0
542,141806,BOW,17,2,2,1
543,141806,BOW,2,2,1,0
544,141806,BOW,16,4,3,0
545,141806,BOW,32,3,1,0
546,141806,BOW,11,3,4,0
547,141806,BOW,12,3,4,0
548,141806,BOW,6,4,1,0
549,141806,BOW,26,1,3,0
550,141806,BOW,12,2,4,0
551,141806,BOW,14,2,1,0
552,141806,BOW,24,4,3,0
553,141806,BOW,21,3,3,1
554,141806,BOW,13,3,3,1
555,141806,BOW,24,3,3,1
556,141806,BOW,21,1,3,0
557,141806,BOW,18,2,1,0
558,141806,BOW,2,2,1,0
559,141806,BOW,17,3,3,1
560,141806,BOW,11,4,4,1
561,141806,BOW,25,4,3,0
562,141806,BOW,26,3,2,0
563,141806,BOW,22,3,1,0
564,141806,BOW,6,1,3,0
565,141806,BOW,8,3,3,1
566,141806,BOW,16,3,3,1
567,141806,BOW,26,3,1,0
568,141806,BOW,21,2,1,0
569,141806,BOW,27,3,3,1
570,141806,BOW,33,4,3,0
571,141806,BOW,33,2,2,1
572,141806,BOW,22,3,3,1
573,141806,BOW,5,4,4,1
574,141806,BOW,13,3,2,0
575,141806,BOW,12,2,3,0
576,141806,BOW,15,4,4,1
577,141806,BOW,27,3,1,0
578,141806,BOW,10,2,1,0
579,141806,BOW,13,2,1,0
580,141806,BOW,25,3,1,0
581,141806,BOW,10,4,1,0
582,141806,BOW,14,3,3,1
583,141806,BOW,15,3,1,0
584,141806,BOW,10,4,3,0
585,141806,BOW,9,4,4,1
586,141806,BOW,24,4,4,1
587,141806,BOW,25,3,3,1
588,141806,BOW,20,3,4,0
589,141806,BOW,33,3,1,0
590,141806,BOW,22,2,1,0
591,141806,BOW,28,2,1,0
592,141806,BOW,37,4,1,0
593,141806,BOW,17,2,3,0
594,141806,BOW,19,4,4,1
595,141806,BOW,18,4,4,1
596,141806,BOW,18,4,3,0
597,141806,BOW,16,3,1,0
598,141806,BOW,8,3,1,0
599,141806,BOW,9,3,3,1
600,141806,BOW,26,3,4,0
601,141806,BOW,13,3,2,0
602,141806,BOW,20,4,4,1
603,141806,BOW,18,3,1,0
604,141806,BOW,7,4,3,0
605,141806,BOW,31,4,2,0
606,141806,BOW,16,3,0,0
607,141806,BOW,19,3,3,1
608,141806,BOW,30,4,4,1
609,141806,BOW,11,3,4,0
610,141806,BOW,23,4,3,0
611,141806,BOW,38,3,4,0
612,141806,BOW,25,4,2,0
613,141806,BOW,12,3,3,1
614,141806,BOW,23,3,1,0
615,141806,BOW,26,4,1,0
616,141806,BOW,21,4,2,0
617,141806,BOW,15,3,1,0
618,141806,BOW,20,2,0,0
619,141806,BOW,36,4,3,0
620,141806,BOW,12,3,2,0
621,141806,BOW,10,3,2,0
622,141806,BOW,22,4,2,0
623,141806,BOW,15,4,4,1
624,141806,BOW,23,1,3,0
625,141806,BOW,6,2,2,1
626,141806,BOW,15,3,3,1
627,141806,BOW,13,4,4,1
628,141806,BOW,7,3,4,0
629,141806,BOW,27,3,1,0
630,141806,BOW,36,3,1,0
631,141806,BOW,24,3,3,1
632,141806,BOW,23,3,3,1
633,141806,BOW,17,1,1,1
634,141806,BOW,11,3,3,1
635,141806,BOW,3,2,1,0
636,141806,BOW,21,3,1,0
637,141806,BOW,18,3,1,0
638,141806,BOW,12,1,1,1
639,141806,BOW,28,4,4,1
640,141806,BOW,29,3,1,0
641,141806,BOW,27,0,1,0
642,141806,BOW,18,4,4,1
643,141806,BOW,22,1,1,1
644,141806,BOW,12,0,1,0
645,141806,BOW,33,1,1,1
646,141806,BOW,22,2,1,0
647,141806,BOW,27,4,4,1
648,141806,BOW,13,3,3,1
649,141806,BOW,24,4,0,0
650,141806,BOW,26,4,3,0
651,141806,BOW,6,3,1,0
652,141806,BOW,14,1,2,0
653,141806,BOW,17,3,3,1
654,141806,BOW,13,4,4,1
655,141806,BOW,40,3,4,0
656,141806,BOW,19,4,3,0
657,141806,BOW,19,3,3,1
658,141806,BOW,3,4,1,0
659,141806,BOW,3,4,3,0
660,141806,BOW,16,2,3,0
661,141806,BOW,14,4,3,0
662,141806,BOW,17,1,1,1
663,141806,BOW,25,3,4,0
664,141806,BOW,36,3,1,0
665,141806,BOW,16,3,3,1
666,141806,BOW,23,3,1,0
667,141806,BOW,12,4,1,0
668,141806,BOW,31,3,3,1
669,141806,BOW,28,2,0,0
670,141806,BOW,29,3,4,0
671,141806,BOW,19,4,4,1
672,141806,BOW,9,4,4,1
673,141806,BOW,27,3,1,0
674,141806,BOW,20,3,3,1
675,141806,BOW,14,3,3,1
676,141806,BOW,12,2,0,0
677,141806,BOW,4,3,3,1
678,141806,BOW,18,4,2,0
679,141806,BOW,16,3,4,0
680,141806,BOW,19,4,2,0
681,141806,BOW,8,1,3,0
682,141806,BOW,11,4,1,0
683,141806,BOW,4,3,4,0
684,141806,BOW,14,4,4,1
685,141806,BOW,26,1,1,1
686,141806,BOW,8,4,3,0
687,141806,BOW,24,4,2,0
688,141806,BOW,29,3,1,0
689,141806,BOW,33,3,2,0
690,141806,BOW,16,3,3,1
691,141806,BOW,28,3,1,0
692,141806,BOW,12,3,4,0
693,141806,BOW,20,4,3,0
694,141806,BOW,12,3,4,0
695,141806,BOW,13,3,3,1
696,141806,BOW,13,4,4,1
697,141806,BOW,8,3,2,0
698,141806,BOW,33,3,1,0
699,141806,BOW,14,4,4,1
700,141806,BOW,20,2,1,0
701,141806,BOW,26,3,4,0
702,141806,BOW,26,3,3,1
703,141806,BOW,22,4,4,1
704,141806,BOW,27,4,1,0
705,141806,BOW,26,3,1,0
706,141806,BOW,9,0,1,0
707,141806,BOW,13,3,3,1
708,141806,BOW,29,3,3,1
709,141806,BOW,22,4,4,1
710,141806,BOW,32,3,2,0
711,141806,BOW,22,3,3,1
712,141806,BOW,6,3,3,1
713,141806,BOW,28,0,3,0
714,141806,BOW,12,3,1,0
715,141806,BOW,24,3,1,0
716,141806,BOW,25,4,1,0
717,141806,BOW,10,3,3,1
718,141806,BOW,24,2,1,0
719,141806,BOW,10,4,4,1
720,141806,BOW,18,3,0,0
721,141806,BOW,15,3,3,1
722,141806,BOW,23,3,4,0
723,141806,BOW,30,4,4,1
724,141806,BOW,39,2,1,0
725,141806,BOW,27,2,2,1
726,141806,BOW,24,4,1,0
727,141806,BOW,8,4,4,1
728,141806,BOW,18,4,4,1
729,141806,BOW,8,3,4,0
730,141806,BOW,5,3,3,1
731,141806,BOW,7,4,4,1
732,141806,BOW,20,4,1,0
733,141806,BOW,18,3,3,1
734,141806,BOW,17,4,3,0
735,141806,BOW,17,4,3,0
736,141806,BOW,28,3,1,0
737,141806,BOW,30,3,1,0
738,141806,BOW,7,4,4,1
739,141806,BOW,22,2,1,0
740,141806,BOW,20,2,2,1
741,141806,BOW,17,3,4,0
742,141806,BOW,18,3,1,0
743,141806,BOW,16,4,4,1
744,141806,BOW,20,3,1,0
745,141806,BOW,19,1,2,0
746,141806,BOW,23,3,0,0
747,141806,BOW,10,4,2,0
748,141806,BOW,35,4,3,0
749,141806,BOW,9,3,1,0
750,141806,BOW,14,4,4,1
751,141806,BOW,8,3,3,1
752,141806,BOW,15,2,1,0
753,141806,BOW,15,4,4,1
754,141806,BOW,19,2,3,0
755,141806,BOW,18,2,1,0
756,141806,BOW,29,4,1,0
757,141806,BOW,35,2,1,0
758,141806,BOW,22,3,1,0
759,141806,BOW,30,3,1,0
760,141806,BOW,29,4,1,0
761,141806,BOW,26,2,3,0
762,141806,BOW,20,4,1,0
763,141806,BOW,14,3,3,1
764,141806,BOW,23,2,1,0
765,141806,BOW,25,3,3,1
766,141806,BOW,10,4,1,0
767,141806,BOW,14,3,1,0
768,141806,BOW,10,4,4,1
769,141806,BOW,26,3,1,0
770,141806,BOW,14,3,1,0
771,141806,BOW,29,3,1,0
772,141806,BOW,28,2,1,0
773,141806,BOW,18,3,3,1
774,141806,BOW,24,2,2,1
775,141806,BOW,34,4,1,0
776,141806,BOW,19,2,2,1
777,141806,BOW,18,3,3,1
778,141806,BOW,28,4,3,0
779,141806,BOW,30,4,3,0
780,141806,BOW,7,4,3,0
781,141806,BOW,29,3,3,1
782,141806,BOW,30,4,4,1
783,141806,BOW,12,4,4,1
784,141806,BOW,18,3,3,1
785,141806,BOW,18,4,2,0
786,141806,BOW,10,3,1,0
787,141806,BOW,12,4,2,0
788,141806,BOW,3,4,1,0
789,141806,BOW,22,4,3,0
790,141806,BOW,7,4,3,0
791,141806,BOW,21,3,1,0
792,141806,BOW,15,3,3,1
793,141806,BOW,15,4,3,0
794,141806,BOW,24,3,1,0
795,141806,BOW,23,3,1,0
796,141806,BOW,18,3,1,0
797,141806,BOW,11,4,4,1
798,141806,BOW,25,3,3,1
799,141806,BOW,20,2,3,0
800,141806,BOW,11,3,3,1
801,141806,BOW,19,3,4,0
802,141806,BOW,16,3,4,0
803,141806,BOW,6,3,3,1
804,141806,BOW,15,4,4,1
805,141806,BOW,5,2,4,0
806,141806,BOW,30,4,3,0
807,141806,BOW,35,3,2,0
808,141806,BOW,23,4,1,0
809,141806,BOW,20,4,4,1
810,141806,BOW,24,3,2,0
811,141806,BOW,13,3,3,1
812,141806,BOW,20,4,1,0
813,141806,BOW,6,4,3,0
814,141806,BOW,7,3,4,0
815,141806,BOW,21,3,2,0
816,141806,BOW,17,3,2,0
817,141806,BOW,18,3,0,0
818,141806,BOW,13,2,2,1
819,141806,BOW,20,4,3,0
820,141806,BOW,15,4,1,0
