,timestamp,model,example_length,target,prediction,correct
92,144210,PTDeepCBOW,22,0,1,0
93,144210,PTDeepCBOW,18,3,3,1
94,144210,PTDeepCBOW,22,3,1,0
95,144210,PTDeepCBOW,7,4,4,1
96,144210,PTDeepCBOW,24,2,1,0
97,144210,PTDeepCBOW,14,4,4,1
98,144210,PTDeepCBOW,13,3,1,0
99,144210,PTDeepCBOW,26,4,3,0
100,144210,PTDeepCBOW,35,3,1,0
101,144210,PTDeepCBOW,24,3,3,1
102,144210,PTDeepCBOW,18,4,1,0
103,144210,PTDeepCBOW,14,3,3,1
104,144210,PTDeepCBOW,27,3,2,0
105,144210,PTDeepCBOW,22,4,3,0
106,144210,PTDeepCBOW,33,3,3,1
107,144210,PTDeepCBOW,11,4,2,0
108,144210,PTDeepCBOW,36,3,3,1
109,144210,PTDeepCBOW,10,3,4,0
110,144210,PTDeepCBOW,29,2,3,0
111,144210,PTDeepCBOW,15,2,4,0
112,144210,PTDeepCBOW,22,4,3,0
113,144210,PTDeepCBOW,35,3,1,0
114,144210,PTDeepCBOW,6,2,1,0
115,144210,PTDeepCBOW,25,4,3,0
116,144210,PTDeepCBOW,10,3,4,0
117,144210,PTDeepCBOW,26,1,1,1
118,144210,PTDeepCBOW,15,3,4,0
119,144210,PTDeepCBOW,28,2,3,0
120,144210,PTDeepCBOW,40,3,3,1
121,144210,PTDeepCBOW,24,4,4,1
122,144210,PTDeepCBOW,18,4,1,0
123,144210,PTDeepCBOW,26,4,1,0
124,144210,PTDeepCBOW,6,2,2,1
125,144210,PTDeepCBOW,21,3,3,1
126,144210,PTDeepCBOW,19,3,1,0
127,144210,PTDeepCBOW,34,4,1,0
128,144210,PTDeepCBOW,15,3,3,1
129,144210,PTDeepCBOW,19,3,4,0
130,144210,PTDeepCBOW,12,1,4,0
131,144210,PTDeepCBOW,7,4,4,1
132,144210,PTDeepCBOW,9,4,3,0
133,144210,PTDeepCBOW,9,3,3,1
134,144210,PTDeepCBOW,16,4,3,0
135,144210,PTDeepCBOW,10,3,3,1
136,144210,PTDeepCBOW,17,4,3,0
137,144210,PTDeepCBOW,27,3,3,1
138,144210,PTDeepCBOW,24,3,3,1
139,144210,PTDeepCBOW,19,4,3,0
140,144210,PTDeepCBOW,31,3,3,1
141,144210,PTDeepCBOW,10,1,1,1
142,144210,PTDeepCBOW,29,3,3,1
143,144210,PTDeepCBOW,34,3,1,0
144,144210,PTDeepCBOW,17,3,3,1
145,144210,PTDeepCBOW,15,3,3,1
146,144210,PTDeepCBOW,21,4,3,0
147,144210,PTDeepCBOW,32,4,4,1
148,144210,PTDeepCBOW,20,3,3,1
149,144210,PTDeepCBOW,16,3,3,1
150,144210,PTDeepCBOW,18,3,3,1
151,144210,PTDeepCBOW,25,3,3,1
152,144210,PTDeepCBOW,7,3,2,0
153,144210,PTDeepCBOW,28,1,1,1
154,144210,PTDeepCBOW,33,4,3,0
155,144210,PTDeepCBOW,20,4,4,1
156,144210,PTDeepCBOW,18,4,3,0
157,144210,PTDeepCBOW,17,1,1,1
158,144210,PTDeepCBOW,19,4,4,1
159,144210,PTDeepCBOW,56,3,1,0
160,144210,PTDeepCBOW,20,3,2,0
161,144210,PTDeepCBOW,5,3,3,1
162,144210,PTDeepCBOW,41,3,3,1
163,144210,PTDeepCBOW,39,3,3,1
164,144210,PTDeepCBOW,13,4,4,1
165,144210,PTDeepCBOW,19,3,3,1
166,144210,PTDeepCBOW,28,2,1,0
167,144210,PTDeepCBOW,23,3,3,1
168,144210,PTDeepCBOW,17,3,1,0
169,144210,PTDeepCBOW,17,3,4,0
170,144210,PTDeepCBOW,15,3,3,1
171,144210,PTDeepCBOW,23,2,3,0
172,144210,PTDeepCBOW,19,4,3,0
173,144210,PTDeepCBOW,8,4,4,1
174,144210,PTDeepCBOW,12,4,3,0
175,144210,PTDeepCBOW,14,3,3,1
176,144210,PTDeepCBOW,27,4,3,0
177,144210,PTDeepCBOW,34,2,1,0
178,144210,PTDeepCBOW,13,3,4,0
179,144210,PTDeepCBOW,14,4,3,0
180,144210,PTDeepCBOW,5,4,4,1
181,144210,PTDeepCBOW,15,0,4,0
182,144210,PTDeepCBOW,16,4,4,1
183,144210,PTDeepCBOW,10,3,4,0
184,144210,PTDeepCBOW,27,3,1,0
185,144210,PTDeepCBOW,19,3,2,0
186,144210,PTDeepCBOW,17,2,1,0
187,144210,PTDeepCBOW,31,3,1,0
188,144210,PTDeepCBOW,29,4,2,0
189,144210,PTDeepCBOW,6,4,4,1
190,144210,PTDeepCBOW,15,4,4,1
191,144210,PTDeepCBOW,31,3,4,0
192,144210,PTDeepCBOW,7,4,4,1
193,144210,PTDeepCBOW,22,3,1,0
194,144210,PTDeepCBOW,16,4,3,0
195,144210,PTDeepCBOW,22,3,3,1
196,144210,PTDeepCBOW,8,3,3,1
197,144210,PTDeepCBOW,9,4,4,1
198,144210,PTDeepCBOW,16,3,3,1
199,144210,PTDeepCBOW,15,3,3,1
200,144210,PTDeepCBOW,23,4,1,0
201,144210,PTDeepCBOW,16,3,4,0
202,144210,PTDeepCBOW,30,2,1,0
203,144210,PTDeepCBOW,26,3,1,0
204,144210,PTDeepCBOW,24,3,3,1
205,144210,PTDeepCBOW,23,3,3,1
206,144210,PTDeepCBOW,27,4,1,0
207,144210,PTDeepCBOW,19,3,2,0
208,144210,PTDeepCBOW,15,3,3,1
209,144210,PTDeepCBOW,9,3,4,0
210,144210,PTDeepCBOW,13,3,3,1
211,144210,PTDeepCBOW,15,3,2,0
212,144210,PTDeepCBOW,39,2,3,0
213,144210,PTDeepCBOW,22,3,3,1
214,144210,PTDeepCBOW,22,3,3,1
215,144210,PTDeepCBOW,17,2,3,0
216,144210,PTDeepCBOW,9,4,4,1
217,144210,PTDeepCBOW,17,3,4,0
218,144210,PTDeepCBOW,35,4,1,0
219,144210,PTDeepCBOW,12,3,4,0
220,144210,PTDeepCBOW,29,4,3,0
221,144210,PTDeepCBOW,9,4,4,1
222,144210,PTDeepCBOW,14,3,3,1
223,144210,PTDeepCBOW,27,2,1,0
224,144210,PTDeepCBOW,9,4,4,1
225,144210,PTDeepCBOW,28,3,1,0
226,144210,PTDeepCBOW,17,2,1,0
227,144210,PTDeepCBOW,4,1,2,0
228,144210,PTDeepCBOW,33,3,2,0
229,144210,PTDeepCBOW,20,4,4,1
230,144210,PTDeepCBOW,8,4,4,1
231,144210,PTDeepCBOW,28,3,3,1
232,144210,PTDeepCBOW,12,3,3,1
233,144210,PTDeepCBOW,38,4,3,0
234,144210,PTDeepCBOW,5,4,3,0
235,144210,PTDeepCBOW,15,1,2,0
236,144210,PTDeepCBOW,15,4,4,1
237,144210,PTDeepCBOW,13,4,3,0
238,144210,PTDeepCBOW,27,2,1,0
239,144210,PTDeepCBOW,8,4,4,1
240,144210,PTDeepCBOW,15,4,4,1
241,144210,PTDeepCBOW,25,3,3,1
242,144210,PTDeepCBOW,31,4,3,0
243,144210,PTDeepCBOW,24,2,3,0
244,144210,PTDeepCBOW,12,4,3,0
245,144210,PTDeepCBOW,43,3,1,0
246,144210,PTDeepCBOW,7,1,2,0
247,144210,PTDeepCBOW,8,2,2,1
248,144210,PTDeepCBOW,14,4,3,0
249,144210,PTDeepCBOW,32,3,1,0
250,144210,PTDeepCBOW,17,3,3,1
251,144210,PTDeepCBOW,8,2,2,1
252,144210,PTDeepCBOW,14,3,4,0
253,144210,PTDeepCBOW,11,4,4,1
254,144210,PTDeepCBOW,32,2,0,0
255,144210,PTDeepCBOW,21,3,3,1
256,144210,PTDeepCBOW,33,3,3,1
257,144210,PTDeepCBOW,25,4,3,0
258,144210,PTDeepCBOW,21,2,2,1
259,144210,PTDeepCBOW,13,4,4,1
260,144210,PTDeepCBOW,12,3,4,0
261,144210,PTDeepCBOW,29,2,1,0
262,144210,PTDeepCBOW,17,2,3,0
263,144210,PTDeepCBOW,13,3,3,1
264,144210,PTDeepCBOW,32,3,3,1
265,144210,PTDeepCBOW,15,1,2,0
266,144210,PTDeepCBOW,4,2,2,1
267,144210,PTDeepCBOW,38,3,2,0
268,144210,PTDeepCBOW,18,4,4,1
269,144210,PTDeepCBOW,23,4,3,0
270,144210,PTDeepCBOW,31,4,1,0
271,144210,PTDeepCBOW,20,2,3,0
272,144210,PTDeepCBOW,14,4,3,0
273,144210,PTDeepCBOW,19,3,3,1
274,144210,PTDeepCBOW,38,4,4,1
275,144210,PTDeepCBOW,12,3,3,1
276,144210,PTDeepCBOW,29,2,1,0
277,144210,PTDeepCBOW,20,2,1,0
278,144210,PTDeepCBOW,37,4,3,0
279,144210,PTDeepCBOW,23,4,2,0
280,144210,PTDeepCBOW,30,3,3,1
281,144210,PTDeepCBOW,5,4,4,1
282,144210,PTDeepCBOW,25,2,1,0
283,144210,PTDeepCBOW,11,4,3,0
284,144210,PTDeepCBOW,18,4,3,0
285,144210,PTDeepCBOW,36,3,1,0
286,144210,PTDeepCBOW,23,4,2,0
287,144210,PTDeepCBOW,27,3,2,0
288,144210,PTDeepCBOW,9,3,3,1
289,144210,PTDeepCBOW,16,4,4,1
290,144210,PTDeepCBOW,37,4,1,0
291,144210,PTDeepCBOW,26,3,3,1
292,144210,PTDeepCBOW,27,4,3,0
293,144210,PTDeepCBOW,11,4,1,0
294,144210,PTDeepCBOW,17,2,3,0
295,144210,PTDeepCBOW,27,4,2,0
296,144210,PTDeepCBOW,19,3,3,1
297,144210,PTDeepCBOW,8,3,2,0
298,144210,PTDeepCBOW,9,1,1,1
299,144210,PTDeepCBOW,14,4,3,0
300,144210,PTDeepCBOW,19,3,4,0
301,144210,PTDeepCBOW,18,4,1,0
302,144210,PTDeepCBOW,18,4,4,1
303,144210,PTDeepCBOW,22,4,1,0
304,144210,PTDeepCBOW,8,4,4,1
305,144210,PTDeepCBOW,19,4,1,0
306,144210,PTDeepCBOW,27,3,1,0
307,144210,PTDeepCBOW,26,3,2,0
308,144210,PTDeepCBOW,27,1,1,1
309,144210,PTDeepCBOW,17,4,4,1
310,144210,PTDeepCBOW,42,2,1,0
311,144210,PTDeepCBOW,23,2,1,0
312,144210,PTDeepCBOW,18,3,1,0
313,144210,PTDeepCBOW,18,3,2,0
314,144210,PTDeepCBOW,13,3,3,1
315,144210,PTDeepCBOW,4,2,2,1
316,144210,PTDeepCBOW,19,3,4,0
317,144210,PTDeepCBOW,17,3,4,0
318,144210,PTDeepCBOW,42,3,3,1
319,144210,PTDeepCBOW,21,2,3,0
320,144210,PTDeepCBOW,18,3,3,1
321,144210,PTDeepCBOW,7,2,2,1
322,144210,PTDeepCBOW,17,4,4,1
323,144210,PTDeepCBOW,28,4,4,1
324,144210,PTDeepCBOW,19,2,1,0
325,144210,PTDeepCBOW,7,2,2,1
326,144210,PTDeepCBOW,21,2,3,0
327,144210,PTDeepCBOW,17,3,3,1
328,144210,PTDeepCBOW,13,4,2,0
329,144210,PTDeepCBOW,8,3,4,0
330,144210,PTDeepCBOW,6,4,4,1
331,144210,PTDeepCBOW,9,3,3,1
332,144210,PTDeepCBOW,14,4,3,0
333,144210,PTDeepCBOW,10,4,3,0
334,144210,PTDeepCBOW,22,4,4,1
335,144210,PTDeepCBOW,27,3,1,0
336,144210,PTDeepCBOW,9,4,4,1
337,144210,PTDeepCBOW,11,1,1,1
338,144210,PTDeepCBOW,15,4,4,1
339,144210,PTDeepCBOW,26,3,1,0
340,144210,PTDeepCBOW,13,3,1,0
341,144210,PTDeepCBOW,17,4,4,1
342,144210,PTDeepCBOW,9,3,0,0
343,144210,PTDeepCBOW,17,3,3,1
344,144210,PTDeepCBOW,31,3,1,0
345,144210,PTDeepCBOW,27,3,4,0
346,144210,PTDeepCBOW,17,3,4,0
347,144210,PTDeepCBOW,25,3,2,0
348,144210,PTDeepCBOW,15,2,2,1
349,144210,PTDeepCBOW,19,3,3,1
350,144210,PTDeepCBOW,28,1,4,0
351,144210,PTDeepCBOW,20,2,2,1
352,144210,PTDeepCBOW,8,4,4,1
353,144210,PTDeepCBOW,27,3,1,0
354,144210,PTDeepCBOW,11,4,1,0
355,144210,PTDeepCBOW,44,4,3,0
356,144210,PTDeepCBOW,10,4,2,0
357,144210,PTDeepCBOW,5,3,2,0
358,144210,PTDeepCBOW,12,3,4,0
359,144210,PTDeepCBOW,19,2,0,0
360,144210,PTDeepCBOW,23,3,3,1
361,144210,PTDeepCBOW,11,3,3,1
362,144210,PTDeepCBOW,41,4,3,0
363,144210,PTDeepCBOW,34,3,4,0
364,144210,PTDeepCBOW,24,4,4,1
365,144210,PTDeepCBOW,11,4,4,1
366,144210,PTDeepCBOW,25,4,1,0
367,144210,PTDeepCBOW,38,4,3,0
368,144210,PTDeepCBOW,5,4,4,1
369,144210,PTDeepCBOW,9,3,1,0
370,144210,PTDeepCBOW,16,4,1,0
371,144210,PTDeepCBOW,36,4,4,1
372,144210,PTDeepCBOW,26,4,1,0
373,144210,PTDeepCBOW,35,2,1,0
374,144210,PTDeepCBOW,7,3,3,1
375,144210,PTDeepCBOW,21,3,3,1
376,144210,PTDeepCBOW,34,4,4,1
377,144210,PTDeepCBOW,17,2,3,0
378,144210,PTDeepCBOW,8,4,4,1
379,144210,PTDeepCBOW,24,4,3,0
380,144210,PTDeepCBOW,15,4,3,0
381,144210,PTDeepCBOW,8,1,2,0
382,144210,PTDeepCBOW,15,3,4,0
383,144210,PTDeepCBOW,26,3,4,0
384,144210,PTDeepCBOW,27,4,3,0
385,144210,PTDeepCBOW,6,4,3,0
386,144210,PTDeepCBOW,18,4,3,0
387,144210,PTDeepCBOW,26,3,4,0
388,144210,PTDeepCBOW,12,4,1,0
389,144210,PTDeepCBOW,19,4,3,0
390,144210,PTDeepCBOW,31,4,2,0
391,144210,PTDeepCBOW,11,3,4,0
392,144210,PTDeepCBOW,24,3,3,1
393,144210,PTDeepCBOW,13,3,4,0
394,144210,PTDeepCBOW,20,4,4,1
395,144210,PTDeepCBOW,8,3,4,0
396,144210,PTDeepCBOW,25,4,3,0
397,144210,PTDeepCBOW,27,3,3,1
398,144210,PTDeepCBOW,29,4,1,0
399,144210,PTDeepCBOW,23,3,1,0
400,144210,PTDeepCBOW,13,3,3,1
401,144210,PTDeepCBOW,11,3,3,1
402,144210,PTDeepCBOW,6,4,4,1
403,144210,PTDeepCBOW,11,4,1,0
404,144210,PTDeepCBOW,5,2,3,0
405,144210,PTDeepCBOW,8,4,2,0
406,144210,PTDeepCBOW,28,1,1,1
407,144210,PTDeepCBOW,24,3,1,0
408,144210,PTDeepCBOW,29,2,1,0
409,144210,PTDeepCBOW,48,3,3,1
410,144210,PTDeepCBOW,14,4,1,0
411,144210,PTDeepCBOW,12,4,3,0
412,144210,PTDeepCBOW,21,4,3,0
413,144210,PTDeepCBOW,16,3,3,1
414,144210,PTDeepCBOW,21,3,4,0
415,144210,PTDeepCBOW,28,3,3,1
416,144210,PTDeepCBOW,9,3,3,1
417,144210,PTDeepCBOW,10,4,0,0
418,144210,PTDeepCBOW,20,1,1,1
419,144210,PTDeepCBOW,7,3,2,0
420,144210,PTDeepCBOW,22,4,3,0
421,144210,PTDeepCBOW,20,4,4,1
422,144210,PTDeepCBOW,10,4,4,1
423,144210,PTDeepCBOW,33,2,1,0
424,144210,PTDeepCBOW,36,3,1,0
425,144210,PTDeepCBOW,17,2,2,1
426,144210,PTDeepCBOW,28,3,1,0
427,144210,PTDeepCBOW,26,2,1,0
428,144210,PTDeepCBOW,24,3,3,1
429,144210,PTDeepCBOW,21,4,1,0
430,144210,PTDeepCBOW,8,1,2,0
431,144210,PTDeepCBOW,25,4,3,0
432,144210,PTDeepCBOW,22,4,4,1
433,144210,PTDeepCBOW,27,4,4,1
434,144210,PTDeepCBOW,25,4,4,1
435,144210,PTDeepCBOW,23,2,1,0
436,144210,PTDeepCBOW,34,2,1,0
437,144210,PTDeepCBOW,22,4,4,1
438,144210,PTDeepCBOW,18,1,3,0
439,144210,PTDeepCBOW,18,3,3,1
440,144210,PTDeepCBOW,26,4,3,0
441,144210,PTDeepCBOW,23,4,1,0
442,144210,PTDeepCBOW,26,3,3,1
443,144210,PTDeepCBOW,19,3,3,1
444,144210,PTDeepCBOW,16,3,1,0
445,144210,PTDeepCBOW,23,2,1,0
446,144210,PTDeepCBOW,23,4,4,1
447,144210,PTDeepCBOW,31,4,1,0
448,144210,PTDeepCBOW,8,2,2,1
449,144210,PTDeepCBOW,32,4,3,0
450,144210,PTDeepCBOW,30,4,3,0
451,144210,PTDeepCBOW,14,4,4,1
452,144210,PTDeepCBOW,18,3,2,0
453,144210,PTDeepCBOW,21,4,3,0
454,144210,PTDeepCBOW,29,2,1,0
455,144210,PTDeepCBOW,30,4,4,1
456,144210,PTDeepCBOW,24,3,1,0
457,144210,PTDeepCBOW,10,3,1,0
458,144210,PTDeepCBOW,15,4,4,1
459,144210,PTDeepCBOW,19,3,4,0
460,144210,PTDeepCBOW,5,4,4,1
461,144210,PTDeepCBOW,22,4,4,1
462,144210,PTDeepCBOW,35,4,1,0
463,144210,PTDeepCBOW,25,3,3,1
464,144210,PTDeepCBOW,26,3,1,0
465,144210,PTDeepCBOW,8,0,1,0
466,144210,PTDeepCBOW,24,3,3,1
467,144210,PTDeepCBOW,11,3,2,0
468,144210,PTDeepCBOW,25,3,3,1
469,144210,PTDeepCBOW,14,2,2,1
470,144210,PTDeepCBOW,5,2,4,0
471,144210,PTDeepCBOW,22,2,2,1
472,144210,PTDeepCBOW,5,3,2,0
473,144210,PTDeepCBOW,17,3,1,0
474,144210,PTDeepCBOW,24,3,3,1
475,144210,PTDeepCBOW,26,3,2,0
476,144210,PTDeepCBOW,23,4,4,1
477,144210,PTDeepCBOW,22,3,1,0
478,144210,PTDeepCBOW,32,4,3,0
479,144210,PTDeepCBOW,13,3,4,0
480,144210,PTDeepCBOW,21,3,0,0
481,144210,PTDeepCBOW,33,3,4,0
482,144210,PTDeepCBOW,17,4,3,0
483,144210,PTDeepCBOW,7,3,4,0
484,144210,PTDeepCBOW,28,3,1,0
485,144210,PTDeepCBOW,17,3,4,0
486,144210,PTDeepCBOW,7,3,3,1
487,144210,PTDeepCBOW,9,3,3,1
488,144210,PTDeepCBOW,18,4,4,1
489,144210,PTDeepCBOW,12,3,3,1
490,144210,PTDeepCBOW,10,3,1,0
491,144210,PTDeepCBOW,39,2,3,0
492,144210,PTDeepCBOW,10,2,2,1
493,144210,PTDeepCBOW,28,2,0,0
494,144210,PTDeepCBOW,20,3,3,1
495,144210,PTDeepCBOW,15,4,4,1
496,144210,PTDeepCBOW,20,4,3,0
497,144210,PTDeepCBOW,13,4,3,0
498,144210,PTDeepCBOW,29,4,4,1
499,144210,PTDeepCBOW,15,2,3,0
500,144210,PTDeepCBOW,11,4,1,0
501,144210,PTDeepCBOW,18,3,1,0
502,144210,PTDeepCBOW,19,3,3,1
503,144210,PTDeepCBOW,26,4,4,1
504,144210,PTDeepCBOW,18,3,1,0
505,144210,PTDeepCBOW,15,3,1,0
506,144210,PTDeepCBOW,21,4,4,1
507,144210,PTDeepCBOW,16,3,3,1
508,144210,PTDeepCBOW,35,4,3,0
509,144210,PTDeepCBOW,25,4,4,1
510,144210,PTDeepCBOW,15,3,4,0
511,144210,PTDeepCBOW,30,2,1,0
512,144210,PTDeepCBOW,16,3,1,0
513,144210,PTDeepCBOW,22,3,1,0
514,144210,PTDeepCBOW,18,4,1,0
515,144210,PTDeepCBOW,29,3,1,0
516,144210,PTDeepCBOW,14,2,3,0
517,144210,PTDeepCBOW,23,1,3,0
518,144210,PTDeepCBOW,31,3,3,1
519,144210,PTDeepCBOW,43,0,0,1
520,144210,PTDeepCBOW,20,4,3,0
521,144210,PTDeepCBOW,23,2,1,0
522,144210,PTDeepCBOW,20,4,4,1
523,144210,PTDeepCBOW,8,3,4,0
524,144210,PTDeepCBOW,31,3,1,0
525,144210,PTDeepCBOW,31,3,3,1
526,144210,PTDeepCBOW,22,3,3,1
527,144210,PTDeepCBOW,33,3,3,1
528,144210,PTDeepCBOW,5,3,4,0
529,144210,PTDeepCBOW,8,2,2,1
530,144210,PTDeepCBOW,19,4,4,1
531,144210,PTDeepCBOW,32,4,3,0
532,144210,PTDeepCBOW,25,3,3,1
533,144210,PTDeepCBOW,12,3,3,1
534,144210,PTDeepCBOW,16,1,1,1
535,144210,PTDeepCBOW,18,3,1,0
536,144210,PTDeepCBOW,26,3,4,0
537,144210,PTDeepCBOW,17,3,3,1
538,144210,PTDeepCBOW,8,4,0,0
539,144210,PTDeepCBOW,21,4,4,1
540,144210,PTDeepCBOW,23,4,3,0
541,144210,PTDeepCBOW,17,4,4,1
542,144210,PTDeepCBOW,17,2,2,1
543,144210,PTDeepCBOW,2,2,2,1
544,144210,PTDeepCBOW,16,4,3,0
545,144210,PTDeepCBOW,32,3,1,0
546,144210,PTDeepCBOW,11,3,4,0
547,144210,PTDeepCBOW,12,3,4,0
548,144210,PTDeepCBOW,6,4,3,0
549,144210,PTDeepCBOW,26,1,1,1
550,144210,PTDeepCBOW,12,2,2,1
551,144210,PTDeepCBOW,14,2,2,1
552,144210,PTDeepCBOW,24,4,3,0
553,144210,PTDeepCBOW,21,3,4,0
554,144210,PTDeepCBOW,13,3,4,0
555,144210,PTDeepCBOW,24,3,4,0
556,144210,PTDeepCBOW,21,1,1,1
557,144210,PTDeepCBOW,18,2,1,0
558,144210,PTDeepCBOW,2,2,2,1
559,144210,PTDeepCBOW,17,3,3,1
560,144210,PTDeepCBOW,11,4,3,0
561,144210,PTDeepCBOW,25,4,1,0
562,144210,PTDeepCBOW,26,3,1,0
563,144210,PTDeepCBOW,22,3,3,1
564,144210,PTDeepCBOW,6,1,1,1
565,144210,PTDeepCBOW,8,3,3,1
566,144210,PTDeepCBOW,16,3,3,1
567,144210,PTDeepCBOW,26,3,3,1
568,144210,PTDeepCBOW,21,2,1,0
569,144210,PTDeepCBOW,27,3,3,1
570,144210,PTDeepCBOW,33,4,4,1
571,144210,PTDeepCBOW,33,2,3,0
572,144210,PTDeepCBOW,22,3,3,1
573,144210,PTDeepCBOW,5,4,4,1
574,144210,PTDeepCBOW,13,3,1,0
575,144210,PTDeepCBOW,12,2,1,0
576,144210,PTDeepCBOW,15,4,4,1
577,144210,PTDeepCBOW,27,3,1,0
578,144210,PTDeepCBOW,10,2,1,0
579,144210,PTDeepCBOW,13,2,3,0
580,144210,PTDeepCBOW,25,3,3,1
581,144210,PTDeepCBOW,10,4,2,0
582,144210,PTDeepCBOW,14,3,4,0
583,144210,PTDeepCBOW,15,3,3,1
584,144210,PTDeepCBOW,10,4,3,0
585,144210,PTDeepCBOW,9,4,4,1
586,144210,PTDeepCBOW,24,4,3,0
587,144210,PTDeepCBOW,25,3,3,1
588,144210,PTDeepCBOW,20,3,1,0
589,144210,PTDeepCBOW,33,3,3,1
590,144210,PTDeepCBOW,22,2,1,0
591,144210,PTDeepCBOW,28,2,2,1
592,144210,PTDeepCBOW,37,4,3,0
593,144210,PTDeepCBOW,17,2,3,0
594,144210,PTDeepCBOW,19,4,4,1
595,144210,PTDeepCBOW,18,4,4,1
596,144210,PTDeepCBOW,18,4,4,1
597,144210,PTDeepCBOW,16,3,3,1
598,144210,PTDeepCBOW,8,3,2,0
599,144210,PTDeepCBOW,9,3,4,0
600,144210,PTDeepCBOW,26,3,3,1
601,144210,PTDeepCBOW,13,3,2,0
602,144210,PTDeepCBOW,20,4,3,0
603,144210,PTDeepCBOW,18,3,1,0
604,144210,PTDeepCBOW,7,4,4,1
605,144210,PTDeepCBOW,31,4,3,0
